ID,Url,Price,Name,Manufacturer,Image,Image_Url,Compatibility,Cooling_Potential,Fan_RPM,Noise_Level,Dimensions
227,https://www.jimms.fi/fi/Product/Show/146530/84000000156/alpenfohn-black-ridge-prosessorijaahdytin,45.9,Black ridge,Alpenföhn,COOLER_221880-ig800gg.jpg,https://ic.jimms.fi/product/8/9/221880-ig800gg.jpg,"Jotkin asrock, gigabyte ja msi mini itx -emolevyt saattavat aiheuttaa kokoonpano-ongelmia komponenttien järjestelyn vuoksi.",,800 - 2800 rpm,"14 - 37,6 db(a)",Mitat: 140 x 120 x 47 mm
228,https://www.jimms.fi/fi/Product/Show/183813/nh-l12-ghost-s1-edition/noctua-nh-l12-ghost-s1-edition-prosessorijaahdytin,69.9,Nh-l12 ghost s1 edition,Noctua,COOLER_395816-ig800gg.jpg,https://ic.jimms.fi/product/1/3/395816-ig800gg.jpg,"Intel lga2066, lga2011-0 & lga2011-3 (square ilm), lga1200, lga1156, lga1155, lga1151, lga1150; amd am2, am2+, am3, am3+, am4, fm1, fm2, fm2+ (taustalevy vaaditaan)",Katso nspr,1600 rpm (1300 rpm) (+/-10 %),"17,6 db(a) (13,1 db(a))",
229,https://www.jimms.fi/fi/Product/Show/185691/r-ag400-bknnmn-g-1/deepcool-ag400-prosessorijaahdytin,29.9,Ag400,DeepCool,COOLER_416013-ig800gg.jpg,https://ic.jimms.fi/product/1/6/416013-ig800gg.jpg,Lga1700 / 1200 / 1151 / 1150 / 1155; amd: am5 / am4,,500 ~ 2000 rpm +/- 10 %,"</= 31,6 db(a)",125 x 92 x 150 mm
230,https://www.jimms.fi/fi/Product/Show/190443/nh-d9-dx-4677-4u/noctua-nh-d9-dx-4677-4u-prosessorijaahdytin,129.9,Nh-d9 dx-4677 4u,Noctua,COOLER_429689-ig800gg.jpg,https://ic.jimms.fi/product/8/0/429689-ig800gg.jpg,Intel xeon lga4677,Katso,2500 rpm,"30,6 db(a)",134 x 95 x 95 mm
231,https://www.jimms.fi/fi/Product/Show/175395/bk032/be-quiet-shadow-rock-slim-2-prosessorijaahdytin,52,Shadow rock slim 2,be quiet!,COOLER_351361-ig800gg.jpg,https://ic.jimms.fi/product/6/8/351361-ig800gg.jpg,Intel: lga 1200 / 2066 / 1150 / 1151 / 1155 / 2011(-3) square ilm; amd: am4 / am3(+),160w,,"11,5/18,7/23,7 db(a)",161 x 137 x 74 mm
232,https://www.jimms.fi/fi/Product/Show/170810/map-g2pn-126pc-r1/cooler-master-masterair-g200p-prosessorijaahdytin,49.9,Masterair g200p,Cooler Master,COOLER_327502-ig800gg.jpg,https://ic.jimms.fi/product/0/7/327502-ig800gg.jpg,"Lga1200, lga115x; amd: am4, am3+, am3, am2+, am2, fm2+, fm2, fm1",95 w,800 ~ 2600 rm (pwm) +/- 10 %,6 - 28 dba,"95 x 92 x 39,4 mm"
233,https://www.jimms.fi/fi/Product/Show/181792/r-ak400-bknnmn-g-1/deepcool-ak400-prosessorijaahdytin,39.9,Ak400,DeepCool,COOLER_386008-ig800gg.jpg,https://ic.jimms.fi/product/0/1/386008-ig800gg.jpg,Lga1700 / 1200 / 1151 / 1150 / 1155; amd: am5 / am4,,500 ~ 1850 rpm +/- 10 %,</= 29 db(a),127 x 97 x 155 mm
234,https://www.jimms.fi/fi/Product/Show/149303/cr-h7pa/cryorig-h7-plus-prosessorijaahdytin,45.9,H7 plus,Cryorig,COOLER_232875-ig800gg.jpg,https://ic.jimms.fi/product/7/4/232875-ig800gg.jpg,"1150, 1151, 1155, 1156, 1200; amd: fm1, fm2/+, am2/+, am3/+, am4",150w,300 ~ 1600 rpm +/- 10%,25 dba,126 x 123 x 145 mm
235,https://www.jimms.fi/fi/Product/Show/195283/ak-cc4026hp01/akasa-soho-h7-premium-dual-tower-7-heatpipe-cpu-cooler-with-addressable-rgb,123.9,Soho h7,Akasa,COOLER_456924-ig800gg.jpg,https://ic.jimms.fi/product/2/5/456924-ig800gg.jpg,"Intel lga1150, lga1151, lga1155, lga1156, lga1200, lga1700, lga2011, lga2066, amd socket am4, am5",250,500 - 2000 rpm,14.2 - 31.8 db(a),120 x 120 x 25 mm
236,https://www.jimms.fi/fi/Product/Show/197047/cr-1000-evo/jonsbo-cr-1000-evo-standard-prosessorijaahdytin,22.9,Cr-1000 evo standard,Jonsbo,COOLER_467405-ig800gg.jpg,https://ic.jimms.fi/product/0/4/467405-ig800gg.jpg,Lga 1700/1200/115x; amd: am4/am5,220 w,600 - 1500 rpm (+/- 10 %),22 - 32 db(a) (max),120 x 71 x 154 mm
237,https://www.jimms.fi/fi/Product/Show/195870/phantom-spirit-120-se-argb/thermalright-phantom-spirit-120-se-argb-prosessorijaahdytin,44.9,Phantom spirit 120 se argb,Thermalright,COOLER_460192-ig800gg.jpg,https://ic.jimms.fi/product/9/7/460192-ig800gg.jpg,,,1500 rpm +/- 10 % (max),"25,6 db",110 x 125 x 154 mm
238,https://www.jimms.fi/fi/Product/Show/132721/nh-u14s-tr4-sp3/noctua-nh-u14s-tr4-sp3-prosessorijaahdytin,99.9,Nh-u14s tr4-sp3,Noctua,COOLER_173013-ig800gg.jpg,https://ic.jimms.fi/product/1/6/173013-ig800gg.jpg,Amd tr4 & sp3,,1500 rpm (+/- 10%),"24,6 db(a)",165 x 150 x 52 mm
239,https://www.jimms.fi/fi/Product/Show/184877/r-ak500-bknnmt-g/deepcool-ak500-prosessorijaahdytin,59.9,Ak500,DeepCool,COOLER_401260-ig800gg.jpg,https://ic.jimms.fi/product/6/9/401260-ig800gg.jpg,Lga2066 / 2011-v3 / 2011 / 1700 / 1200 / 1151 / 1150 / 1155; amd: am5 / am4,,500 ~ 1850 rpm +/- 10 % / lsp kanssa 500 ~ 1550 rpm +/- 10 %,"</= 31,5 db(a) / lsp kanssa </= 25,9 db(a)",127 x 117 x 158 mm
240,https://www.jimms.fi/fi/Product/Show/184127/hx4170d-black/jonsbo-hx4170d-prosessorijaahdytin-musta,41.9,Hx4170d,Jonsbo,COOLER_397419-ig800gg.jpg,https://ic.jimms.fi/product/1/0/397419-ig800gg.jpg,Lga 1700/1200/115x; amd: am4,,600-3300 rpm(±10%),28.4 dba,"95mm x 95mm x 45,3mm"
241,https://www.jimms.fi/fi/Product/Show/162183/cr-1400/jonsbo-cr-1400-prosessorijaahdytin,21.9,Cr-1400,Jonsbo,COOLER_284646-ig800gg.jpg,https://ic.jimms.fi/product/4/3/284646-ig800gg.jpg,Lga 1700 / 1200 / 115x; amd: am4 / am5,,900 - 2300 rpm +/- 10 %,20 - 30.5 dba (maks.),93 x 78 x 126 mm
242,https://www.jimms.fi/fi/Product/Show/145562/ak-cc7124ep01/akasa-cc7124ep01-kompakti-prosessorijaahdytin-lga-775-115x-kannoille,16.9,Cc7124ep01,Akasa,COOLER_218244-ig800gg.jpg,https://ic.jimms.fi/product/4/5/218244-ig800gg.jpg,,,600 - 3000 rpm (pwm-ohjattu),"30,75 db(a)","85,2 x 57,2 x 23,5 mm"
243,https://www.jimms.fi/fi/Product/Show/108916/nh-d9l/noctua-prosessorijaahdytin-nh-d9l,59.9,Nh-d9l,Noctua,COOLER_115976-ig800gg.jpg,https://ic.jimms.fi/product/7/3/115976-ig800gg.jpg,"(lga 115x/1200/1700/2011, amd am4/am5)",,,,Koko (tuulettimella): 110x95x95mm  (k x l x s)
244,https://www.jimms.fi/fi/Product/Show/130696/sst-ar03-v2/silverstone-ar03-v2-argon-120mm-pwm-jaahdytyssiili,51,Ar03-v2 argon 120mm pwm jäähdytyssiili,SilverStone,COOLER_167045-ig800gg.jpg,https://ic.jimms.fi/product/4/4/167045-ig800gg.jpg,Fm2/fm1/am3/am2,,"120×120×25mm, 1000-2200rpm(pwm)",16.40 -33.50dba,140×50×159mm (ilman tuuletinta)
245,https://www.jimms.fi/fi/Product/Show/184128/hx4170d-white/jonsbo-hx4170d-prosessorijaahdytin-valkoinen,44.9,Hx4170d,Jonsbo,COOLER_397430-ig800gg.jpg,https://ic.jimms.fi/product/3/9/397430-ig800gg.jpg,Lga 1700/1200/115x; amd: am4,,600-3300 rpm(±10%),28.4 dba,"95mm x 95mm x 45,3mm"
246,https://www.jimms.fi/fi/Product/Show/192052/rr-s4kk-20pa-r1/cooler-master-hyper-212-halo-black-prosessorijaahdytin,59.9,Hyper 212 halo black,Cooler Master,COOLER_439543-ig800gg.jpg,https://ic.jimms.fi/product/4/6/439543-ig800gg.jpg,"Lga1700, lga1200, lga1151, lga1150, lga1155, lga1156; amd: am5, am4",180 w,650 - 2050 rpm +/- 10 %,27 dba (max),124 x 73 x 154 mm
247,https://www.jimms.fi/fi/Product/Show/196600/r-ag620-whanmn-g-2/deepcool-ag620-wh-argb-prosessorijaahdytin,64.9,Ag620 wh argb,DeepCool,COOLER_464685-ig800gg.jpg,https://ic.jimms.fi/product/8/4/464685-ig800gg.jpg,Am5 / am4,,300 ~ 1850 rpm +/- 10 %,"</= 29,4 db(a)",129 x 136 x 157 mm
248,https://www.jimms.fi/fi/Product/Show/197150/ey3a001/endorfy-spartan-5-prosessorijaahdytin,24.9,Spartan 5,Endorfy,COOLER_468134-ig800gg.jpg,https://ic.jimms.fi/product/3/5/468134-ig800gg.jpg,"Lga1700, lga1200, lga1150, lga1151, lga1155, lga1156; amd: am5, am4, am3(+), am2(+), fm2(+), fm1",160w,250 (+/- 100) - 1500 (+/- 10 %) rpm,,146 x 125 x 65 mm
249,https://www.jimms.fi/fi/Product/Show/178263/rr-212s-20pk-r2/cooler-master-hyper-212-black-edition-prosessorijaahdytin,54.9,Hyper 212 black edition,Cooler Master,COOLER_366721-ig800gg.jpg,https://ic.jimms.fi/product/2/8/366721-ig800gg.jpg,Intel: lga 2066 / 2011(-v3) / 1366 / 115x / 1700; amd: am4 / am3(+) / am2(+) / fm2(+) / fm1,130 w,650 - 2000 rpm (pwm) +/- 10%,"6,5 ~ 26 dba","123,0 x 77,0 x 158,8 mm"
250,https://www.jimms.fi/fi/Product/Show/158041/nh-l9a-am4-chromax-black/noctua-nh-l9a-am4-chromax-black-prosessorijaahdytin,59.9,Nh-l9a-am4 chromax.black,Noctua,COOLER_269970-ig800gg.jpg,https://ic.jimms.fi/product/7/9/269970-ig800gg.jpg,Amd am4,,2500 rpm,"23,6 db(a)",23 x 114 x 92 mm
251,https://www.jimms.fi/fi/Product/Show/194587/r-ak620-bkadmn-g/deepcool-ak620-digital-prosessorijaahdytin,82.9,Ak620 digital,DeepCool,COOLER_453357-ig800gg.jpg,https://ic.jimms.fi/product/5/2/453357-ig800gg.jpg,Intel: lga1700 / 1200 / 1150 / 1151 / 1155 / 2066 / 2011-v3 / 2011; amd: am5 / am4,,500 ~ 1850 rpm +/- 10 %,</= 28 db(a),129 x 138 x 162 mm
252,https://www.jimms.fi/fi/Product/Show/162175/cr-701/jonsbo-cr-701-prosessorijaahdytin,42.9,Cr-701,Jonsbo,COOLER_284537-ig800gg.jpg,https://ic.jimms.fi/product/3/2/284537-ig800gg.jpg,Lga 1200 / 115x / 775; amd: fm2(+) / fm1 / am4 / am3(+) / am2(+),,800 - 1500 rpm +/- 10 %,19.5 - 29.2 dba,75 x 120 x 125 mm
253,https://www.jimms.fi/fi/Product/Show/186547/sst-ar09-am4/silverstone-ar09-am4-prosessorijaahdytin-2u,41.9,Ar09-am4,SilverStone,COOLER_410400-ig800gg.jpg,https://ic.jimms.fi/product/0/9/410400-ig800gg.jpg,Amd socket am4/am5,,1200 - 5000 rpm,"18,02 ~ 42,5 dba",60 x 25 x 60 mm
254,https://www.jimms.fi/fi/Product/Show/194586/r-ak500-bkadmn-g/deepcool-ak500-digital-prosessorijaahdytin,72.9,Ak500 digital,DeepCool,COOLER_453348-ig800gg.jpg,https://ic.jimms.fi/product/4/1/453348-ig800gg.jpg,Intel: lga1700 / 1200 / 1150 / 1151 / 1155 / 2066 / 2011-v3 / 2011; amd: am5 / am4,,500 ~ 1850 rpm +/- 10 %,</= 28 db(a),127 x 117 x 160 mm
255,https://www.jimms.fi/fi/Product/Show/196602/r-asn4-whnnmt-g/deepcool-assassin-iv-wh-prosessorijaahdytin,106.9,Assassin iv wh,DeepCool,COOLER_464705-ig800gg.jpg,https://ic.jimms.fi/product/0/4/464705-ig800gg.jpg,Lga2066 / 2011-v3 / 2011 / 1700 / 1200 / 1151 / 1150 / 1155; amd: am5 / am4,,500 ~ 1700 rpm +/- 10 %,,144 x 147 x 164 mm
256,https://www.jimms.fi/fi/Product/Show/176359/acfre00083a/arctic-freezer-a13-x-prosessorijaahdytin,24.9,Freezer a13 x,ARCTIC,COOLER_356266-ig800gg.jpg,https://ic.jimms.fi/product/6/3/356266-ig800gg.jpg,"Amd am5, am4",,"1 x 100mm, 300 - 2000 rpm (pwm-hallittu)","0,3 sone","85,5 x 112 x 137 mm"
257,https://www.jimms.fi/fi/Product/Show/186546/sst-kr03/silverstone-kr03-prosessorijaahdytin,14.9,Kr03,SilverStone,COOLER_410392-ig800gg.jpg,https://ic.jimms.fi/product/9/7/410392-ig800gg.jpg,Intel lga 775/115x/1200/1366; amd socket am4/am5/am3/am2/fm2/fm1,,2000 rpm,23 dba,92 x 92 x 25 mm
258,https://www.jimms.fi/fi/Product/Show/182077/sst-hyd120-argb-v2/silverstone-hydrogon-d120-argb-prosessorijaahdytin,54.9,Hydrogon d120 argb,SilverStone,COOLER_386739-ig800gg.jpg,https://ic.jimms.fi/product/3/0/386739-ig800gg.jpg,Lga 1700/2066/2011/1200/115x/1366/775; amd: socket am4/am3/am2/fm2/fm1*,,0 ~ 1850 rpm,"0 ~ 30,5 dba",125 x 153 x 112 mm
259,https://www.jimms.fi/fi/Product/Show/192238/rr-d6ww-20pa-r1/cooler-master-hyper-622-halo-white-prosessorijaahdytin,89.9,Hyper 622 halo white,Cooler Master,COOLER_440538-ig800gg.jpg,https://ic.jimms.fi/product/3/1/440538-ig800gg.jpg,"Lga1700, lga1200, lga1151, lga1150, lga1155, lga1156; amd: am5, am4",240 w,650 - 2050 rpm +/- 10 %,27 dba (max),125 x 137 x 157 mm
260,https://www.jimms.fi/fi/Product/Show/197053/cr-3000-argb-white/jonsbo-cr-3000-argb-white-prosessorijaahdytin,56.9,Cr-3000 argb white,Jonsbo,COOLER_467465-ig800gg.jpg,https://ic.jimms.fi/product/6/4/467465-ig800gg.jpg,Lga 1700/1200/115x/2011; amd: am4/am5,260 w,600 - 1500 rpm (+/- 10 %),22 - 32 db(a) (max),120 x 132 x 160 mm
261,https://www.jimms.fi/fi/Product/Show/196578/bk036/be-quiet-dark-rock-pro-5-prosessorijaahdytin,124.9,Dark rock pro 5,be quiet!,COOLER_464561-ig800gg.jpg,https://ic.jimms.fi/product/6/8/464561-ig800gg.jpg,1700 / 1200 / 1150 / 1151 / 1155; kiinnityssarja: intel & amd,270 w,"8,9 / 16,3 / 23,3 rpm","8,9 / 16,3 / 23,3 rpm",145 x 136 x 168 mm
262,https://www.jimms.fi/fi/Product/Show/185195/r-ag200-bknnmn-g/deepcool-ag200-prosessorijaahdytin,17.9,Ag200,DeepCool,COOLER_403023-ig800gg.jpg,https://ic.jimms.fi/product/2/6/403023-ig800gg.jpg,Am5 / am4,,500 ~ 3050 rpm +/- 10 %,"</= 30,5 db(a)",119 x 77 x 133 mm
263,https://www.jimms.fi/fi/Product/Show/193488/aocpu00008a/arctic-alpine-12-oem-prosessorijaahdytin,10.9,Alpine 12 oem,ARCTIC,COOLER_446475-ig800gg.jpg,https://ic.jimms.fi/product/7/4/446475-ig800gg.jpg,Intel 115x / 1200,95w,"100 - 2000 rpm (pwm-ohjattu), 0db fan mode alle 5% pwm",0.3 sone,95 x 77 mm
264,https://www.jimms.fi/fi/Product/Show/160952/acfre00074a/arctic-freezer-34-esports-duo-white-grey-prosessorijaahdytin,50.9,Freezer 34 esports duo - white/grey,ARCTIC,COOLER_278098-ig800gg.jpg,https://ic.jimms.fi/product/9/1/278098-ig800gg.jpg,"Intel: lga 115x / 1200 / 1700 / 2066* / 2011(-3)* (*ainoastaan square ilm, 80x80mm); amd: am5, am4",Maks. 210w,: 2 x 120mm: 200 ~ 2100 rpm (pwm-hallittu),0.5 sone,Lxkxs: 124 x 157 x 103 mm (tuulettimien kanssa)
265,https://www.jimms.fi/fi/Product/Show/77015/k129/inter-tech-dynatron-k129-1u-jaahdytyssiili,49.9,Dynatron k129 1u jäähdytyssiili,Inter-Tech,COOLER_73497-ig800gg.jpg,https://ic.jimms.fi/product/9/2/73497-ig800gg.jpg,Lga1155/1156/1200,,,,"90 x 90 x 26,5mm"
266,https://www.jimms.fi/fi/Product/Show/131114/0-761345-10923-9/antec-a40-pro-92mm-prosessorijaahdytin,32.9,A40 pro 92mm,Antec,COOLER_168527-ig800gg.jpg,https://ic.jimms.fi/product/2/2/168527-ig800gg.jpg,Intel: lga 775 / 1150 / 1151 / 1155 / 1156 / 1200 / 1366; amd: fm2+/fm2/fm1/am3/am3+/am2/am2+,,,16 - 23dba,100x75x136mm
267,https://www.jimms.fi/fi/Product/Show/187327/ak-cc4021hp01/akasa-alucia-h4-plus-lga1700-edition-4-heatpipes-premium-cpu-cooler,52,Alucia h4 plus,Akasa,COOLER_414621-ig800gg.jpg,https://ic.jimms.fi/product/2/8/414621-ig800gg.jpg,"Intel lga1700, lga115x, lga1200, lga20xx, and amd am4",,500 - 2000 rpm,33.1 db(a),120 x 120 x 25 mm
268,https://www.jimms.fi/fi/Product/Show/190511/84000000211/alpenfohn-brocken-4-max-prosessorijaahdytin-musta,89.9,Brocken 4 max,Alpenföhn,COOLER_430183-ig800gg.jpg,https://ic.jimms.fi/product/8/6/430183-ig800gg.jpg,"Amd am5, am4; intel 1700, 1200, 115x, 20xx",,400 - 1600 rpm,"22,8 db(a)",127 x 129 x 158 mm
269,https://www.jimms.fi/fi/Product/Show/120389/lc-cc-65/lc-power-cosmo-cool-matalaprofiilinen-prosessorijaahdytin-hopea-musta,16,Cosmo cool,LC-Power,COOLER_138856-ig800gg.jpg,https://ic.jimms.fi/product/5/3/138856-ig800gg.jpg,Intel lga 1150 / 1151 / 1155 / 1156 / 1200,Max. 75w,1500 - 3500 rpm (+/- 10%),,20 x 85 x 85 mm
270,https://www.jimms.fi/fi/Product/Show/160364/ak-cc1107ep01/akasa-ak-cc1107ep01-cpu-cooleri,9.9,Ak-cc1107ep01,Akasa,COOLER_275232-ig800gg.jpg,https://ic.jimms.fi/product/3/7/275232-ig800gg.jpg,"Amd socket 754, 939, 940, am2, am2+, am3, am3+, am4, fm1, fm2 & fm2+",,600 - 3000 rpm,31 db(a),"80 x 80 x 55,5 mm"
271,https://www.jimms.fi/fi/Product/Show/197024/cr-1400-evo-argb/jonsbo-cr-1400-evo-argb-black-prosessorijaahdytin,22.9,Cr-1400 evo argb black,Jonsbo,COOLER_467261-ig800gg.jpg,https://ic.jimms.fi/product/6/8/467261-ig800gg.jpg,Lga 1700/1200/115x; amd: am4/am5,180 w,800 - 2200 rpm (+/- 10 %),"22,3 - 33,8 db(a) (max)",92 x 70 x 130 mm
272,https://www.jimms.fi/fi/Product/Show/187463/r-ag500-bkanmn-g-1/deepcool-ag500-bk-argb-prosessorijaahdytin,49.9,Ag500 bk argb,DeepCool,COOLER_415518-ig800gg.jpg,https://ic.jimms.fi/product/1/1/415518-ig800gg.jpg,Lga1700 / 1200 / 1151 / 1150 / 1155; amd: am5 / am4,,300 ~ 1850 rpm +/- 10 %,"</= 29,4 db(a)",125 x 95 x 155 mm
273,https://www.jimms.fi/fi/Product/Show/156565/bk023/be-quiet-dark-rock-pro-tr4-prosessorijaahdytin,87.9,Dark rock pro tr4,be quiet!,COOLER_263067-ig800gg.jpg,https://ic.jimms.fi/product/6/2/263067-ig800gg.jpg,Amd tr4,250w,1200 / 1500 rpm,,"145,7 x 136 x 162,8 mm"
274,https://www.jimms.fi/fi/Product/Show/178265/rr-2v2e-18pk-r2/cooler-master-hyper-212-evo-v2-prosessorijaahdytin,49.9,Hyper 212 evo v2,Cooler Master,COOLER_366738-ig800gg.jpg,https://ic.jimms.fi/product/3/1/366738-ig800gg.jpg,Intel: lga1700 / lga2066 / lga2011(-v3) / lga1200 / lga115x: amd am4 / am3(+) / am2(+) / fm2(+) / fm1,,650 - 1800 rpm (pwm) +/- 10 %,8 - 27 dba,120 x 80 x 155 mm
275,https://www.jimms.fi/fi/Product/Show/179834/acalp00040a/arctic-alpine-17-prosessorijaahdytin,13.9,Alpine 17,ARCTIC,COOLER_373973-ig800gg.jpg,https://ic.jimms.fi/product/7/6/373973-ig800gg.jpg,Intel 1700,,100 - 2000 rpm,"0,3 sone","96,2 x 96,2 x 77 mm"
276,https://www.jimms.fi/fi/Product/Show/177057/sst-xe02-3647n/silverstone-xe02-3647n-prosessorijaahdytin-2u,64,Xe02-3647n,SilverStone,COOLER_360329-ig800gg.jpg,https://ic.jimms.fi/product/2/0/360329-ig800gg.jpg,Intel lga 3647 narrow,,1600 ~ 8400 rpm,52 dba,60 x 60 x 25 mm
277,https://www.jimms.fi/fi/Product/Show/142260/bk002/be-quiet-shadow-rock-lp-prosessorijaahdytin,51.9,Shadow rock lp,be quiet!,COOLER_343367-ig800gg.jpg,https://ic.jimms.fi/product/6/2/343367-ig800gg.jpg,Intel: 115x / 1200 / 1366 / 2011 square ilm; intel & amd -kiinnityssarjat: kyllä,130w,1500 rpm,,"134 x 122 x 75,4 mm"
278,https://www.jimms.fi/fi/Product/Show/109594/ph-tc12ls/phanteks-ph-tc12ls-cpu-cooler-musta,39.9,Ph-tc12ls cpu cooler - musta,Phanteks,COOLER_117376-ig800gg.jpg,https://ic.jimms.fi/product/7/3/117376-ig800gg.jpg,1x solisku mounting kit for intel and amd(stock backplate required),,,,
279,https://www.jimms.fi/fi/Product/Show/60569/cppt-012/prolimatech-genesis-cpu-cooleri,73.9,Genesis cpu-cooleri,Prolimatech,COOLER_49432-ig800gg.jpg,https://ic.jimms.fi/product/3/7/49432-ig800gg.jpg,"Intel lga 775/1155/1156/1200/1366, amd am3/am2+/am2",,"120x120x25mm, 140x140x25mm, 800~1600rpm",,146 x 216.5 x 160mm
280,https://www.jimms.fi/fi/Product/Show/155747/acfre00075a/arctic-freezer-34-esports-duo-black-grey-prosessorijaahdytin,49.9,Freezer 34 esports duo - black/grey,ARCTIC,COOLER_262151-ig800gg.jpg,https://ic.jimms.fi/product/5/8/262151-ig800gg.jpg,"Intel: lga 115x / 1200 / 1700 / 2066* / 2011(-3)* (*ainoastaan square ilm, 80x80mm); amd: am5, am4",Maks. 210w,: 2 x 120mm: 200 ~ 2100 rpm (pwm-hallittu),0.5 sone,Lxkxs: 124 x 157 x 103 mm (tuulettimien kanssa)
281,https://www.jimms.fi/fi/Product/Show/196599/r-ak500s-whadmn-g/deepcool-ak500s-digital-wh-prosessorijaahdytin,56.9,Ak500s digital wh,DeepCool,COOLER_464675-ig800gg.jpg,https://ic.jimms.fi/product/7/4/464675-ig800gg.jpg,Am5 / am4,,500 ~ 1850 rpm +/- 10 %,</= 28 db(a),125 x 96 x 160 mm
282,https://www.jimms.fi/fi/Product/Show/187324/ak-cc7401bp01/akasa-intel-all-copper-lga-775-115x-1200-1700-pwm-blower-fan-low-profile-cooler,59.9,Intel all copper lga 775 & 115x & 1200 & 1700 pwm blower fan low profile cooler,Akasa,COOLER_414604-ig800gg.jpg,https://ic.jimms.fi/product/0/5/414604-ig800gg.jpg,Intel® lga1700/1200/115x/775,,1200 – 5500 rpm,18.0 - 45.99 db(a),77 x 75 x 15mm
283,https://www.jimms.fi/fi/Product/Show/197052/cr-3000/jonsbo-cr-3000-standard-prosessorijaahdytin,49.9,Cr-3000 standard,Jonsbo,COOLER_467455-ig800gg.jpg,https://ic.jimms.fi/product/5/4/467455-ig800gg.jpg,Lga 1700/1200/115x/2011; amd: am4/am5,260 w,600 - 1500 rpm (+/- 10 %),22 - 32 db(a) (max),120 x 132 x 160 mm
284,https://www.jimms.fi/fi/Product/Show/160953/acfre00085a/arctic-freezer-7-x-co-kompakti-prosessorijaahdytin,20.9,Freezer 7 x co,ARCTIC,COOLER_281567-ig800gg.jpg,https://ic.jimms.fi/product/6/2/281567-ig800gg.jpg,Amd fm1 / fm2(+) / am3(+) / am4 / am5,,300 - 2000 rpm (pwm-hallittu),0.3 sone,"74,3 x 110,5 x 132,5 mm"
285,https://www.jimms.fi/fi/Product/Show/160428/snk-p0064ap4/supermicro-4u-active-cpu-heat-sink-cpu-cooleri,89.9,4u active cpu heat sink,SuperMicro,COOLER_275579-ig800gg.jpg,https://ic.jimms.fi/product/7/0/275579-ig800gg.jpg,T: amd epyc 7000 ja 7002 -sarjan prosessorit,Maks. 180w,3800 rpm,38.0 db(a) @ luokitellulla nopeudella,92 x 92 x 25 mm
286,https://www.jimms.fi/fi/Product/Show/132722/nh-u12s-tr4-sp3/noctua-nh-u12s-tr4-sp3-prosessorijaahdytin,89.9,Nh-u12s tr4-sp3,Noctua,COOLER_173029-ig800gg.jpg,https://ic.jimms.fi/product/2/0/173029-ig800gg.jpg,Amd tr4 & sp3,,1500 rpm (+/- 10%),"22,4 db(a)",158 x 125 x 45 mm
287,https://www.jimms.fi/fi/Product/Show/190650/ey3a003/endorfy-spartan-5-max-prosessorijaahdytin,29.9,Spartan 5 max,Endorfy,COOLER_468099-ig800gg.jpg,https://ic.jimms.fi/product/9/0/468099-ig800gg.jpg,"Lga1700, lga1200, lga1150, lga1151, lga1155, lga1156; amd: am5, am4, am3(+), am2(+), fm2(+), fm1",180w,250 (+/- 100) - 1500 (+/- 10 %) rpm,,146 x 125 x 65 mm
288,https://www.jimms.fi/fi/Product/Show/79217/megahalems-rev-c/prolimatech-megahalems-rev-c-prosessorijaahdytin,64.9,Megahalems rev. c,Prolimatech,COOLER_77094-ig800gg.jpg,https://ic.jimms.fi/product/9/5/77094-ig800gg.jpg,"//plaza.fi/muropaketti/artikkelit/jaahdytys/prosessoricoolerit-syksy-2009,7 intel lga775/1155/1156/1200/1366/2011 ja amd am2(+)/am3(+)/fm1/fm2:paino 790g",,,,"Koko 130 x 74 x 158.7mm:asennustarvikkeet/ohjeet, lämpötahna, tuuletinkiinnikkeet kahdelle 140/120mm tuulettimelle"
289,https://www.jimms.fi/fi/Product/Show/197023/cr-1000-evo-argb/jonsbo-cr-1000-evo-argb-black-prosessorijaahdytin,26.9,Cr-1000 evo argb black,Jonsbo,COOLER_467251-ig800gg.jpg,https://ic.jimms.fi/product/5/8/467251-ig800gg.jpg,Lga 1700/1200/115x; amd: am4/am5,220 w,600 - 1500 rpm (+/- 10 %),22 - 32 db(a) (max),120 x 71 x 154 mm
290,https://www.jimms.fi/fi/Product/Show/181567/intel-stock-cooler-rm1/intel-vakio-prosessorijaahdytin-lga1700,9.9,Vakio  - lga1700,Intel,COOLER_383949-ig800gg.jpg,https://ic.jimms.fi/product/4/0/383949-ig800gg.jpg,Intel; lga 1700,Up to 65w,,,
291,https://www.jimms.fi/fi/Product/Show/181203/ak-cc6606bp01/akasa-ak-cc6606bp01-prosessorijaahdytin,24.9,Ak-cc6606bp01,Akasa,COOLER_381273-ig800gg.jpg,https://ic.jimms.fi/product/7/6/381273-ig800gg.jpg,Intel® lga 1700,125 w,500 - 3400 rpm (pwm-hallittu),36 db(a),"94,8 x 94,8 x 63,2 mm"
292,https://www.jimms.fi/fi/Product/Show/189504/nh-l9a-am5/noctua-nh-l9a-am5-prosessorijaahdytin,49.9,Nh-l9a-am5,Noctua,COOLER_424867-ig800gg.jpg,https://ic.jimms.fi/product/6/2/424867-ig800gg.jpg,Amd am5,,2500 rpm (1800 rpm) (+/-10 %),"23,6 db(a) (14,8 db(a)",114 x 92 x 23 mm
