ID,Url,Price,Name,Manufacturer,Image,Image_Url,Chipset,Form_Factor,Memory_Compatibility
265,https://www.jimms.fi/fi/Product/Show/197027/a620m-s2h/gigabyte-a620m-s2h-matx-emolevy,110.9,A620m s2h,Gigabyte,MOBO_467279-ig800gg.jpg,https://ic.jimms.fi/product/7/0/467279-ig800gg.jpg,Amd b650,"Micro atx (23,0 x 22,5 cm)",2 x ddr5 dimm maks. 96gb
266,https://www.jimms.fi/fi/Product/Show/185794/z790-pro-rs-d4/asrock-z790-pro-rs-d4-atx-emolevy,216.9,Z790 pro rs/d4,ASRock,MOBO_405981-ig800gg.jpg,https://ic.jimms.fi/product/8/8/405981-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
267,https://www.jimms.fi/fi/Product/Show/185952/b650-pg-lightning/asrock-b650-pg-lightning-atx-emolevy,211.9,B650 pg lightning,ASRock,MOBO_407043-ig800gg.jpg,https://ic.jimms.fi/product/4/6/407043-ig800gg.jpg,Amd b650,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
268,https://www.jimms.fi/fi/Product/Show/185732/z790-aero-g/gigabyte-z790-aero-g-atx-emolevy,389.9,Z790 aero g,Gigabyte,MOBO_405570-ig800gg.jpg,https://ic.jimms.fi/product/7/9/405570-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr5 maks. 128gb
269,https://www.jimms.fi/fi/Product/Show/188678/tuf-gaming-b760m-plus-d4/asus-tuf-gaming-b760m-plus-d4-matx-emolevy,224.9,Tuf gaming b760m-plus d4,Asus,MOBO_421815-ig800gg.jpg,https://ic.jimms.fi/product/1/4/421815-ig800gg.jpg,Intel b760,"Matx (24,4 x 24,4 cm)",4 x ddr4 maks. 128gb
270,https://www.jimms.fi/fi/Product/Show/179021/b660m-itx-ac/asrock-b660m-itx-ac-mini-itx-emolevy,176.9,B660m-itx/ac,ASRock,MOBO_370336-ig800gg.jpg,https://ic.jimms.fi/product/3/3/370336-ig800gg.jpg,Intel b660,"Mini-itx (17,0 x 17,0 cm)",2 x ddr4 dimm maks. 64gb
271,https://www.jimms.fi/fi/Product/Show/196341/z790-gaming-pro-wifi/msi-z790-gaming-pro-wifi-atx-emolevy,268.9,Z790 gaming pro wifi,MSI,MOBO_463267-ig800gg.jpg,https://ic.jimms.fi/product/6/2/463267-ig800gg.jpg,Intel z790,"Atx (243,84 x 304,8 mm)",4 x ddr5 maks. 192gb
272,https://www.jimms.fi/fi/Product/Show/188704/mag-b760m-mortar-max-wifi/msi-mag-b760m-mortar-max-wifi-matx-emolevy,285.9,Mag b760m mortar max wifi,MSI,MOBO_421681-ig800gg.jpg,https://ic.jimms.fi/product/8/8/421681-ig800gg.jpg,Intel b760,"Matx (243,84 x 243,84 mm)",4 x ddr5 maks. 128gb
273,https://www.jimms.fi/fi/Product/Show/185007/x670e-taichi-carrara/asrock-x670e-taichi-carrara-e-atx-emolevy,807.9,X670e taichi carrara,ASRock,MOBO_405037-ig800gg.jpg,https://ic.jimms.fi/product/3/2/405037-ig800gg.jpg,Amd x670,"Eatx (30,5 x 26,7 cm)",4 x ddr5 dimm maks. 128gb
274,https://www.jimms.fi/fi/Product/Show/194811/pro-b760m-p/msi-pro-b760m-p-matx-emolevy,138.9,Pro b760m-p,MSI,MOBO_454493-ig800gg.jpg,https://ic.jimms.fi/product/9/6/454493-ig800gg.jpg,Intel b760,"Matx (243,84 x 243,84 mm)",4 x ddr5 maks. 192gb
275,https://www.jimms.fi/fi/Product/Show/189481/b760m-pg-sonic-wifi/asrock-b760m-pg-sonic-wifi-matx-emolevy,206.9,B760m pg sonic wifi,ASRock,MOBO_424824-ig800gg.jpg,https://ic.jimms.fi/product/2/5/424824-ig800gg.jpg,Intel b760,"Micro atx (24,4 x 24,4 cm)",4 x ddr5 maks. 128gb
276,https://www.jimms.fi/fi/Product/Show/178043/rog-strix-b550-f-gaming-wifiii/asus-rog-strix-b550-f-gaming-wifi-ii-atx-emolevy,250.9,Rog strix b550-f gaming wifi ii,Asus,MOBO_365687-ig800gg.jpg,https://ic.jimms.fi/product/8/2/365687-ig800gg.jpg,Amd b550,Emolevy - atx,Kahden kanavan muistiarkkitehtuuri
277,https://www.jimms.fi/fi/Product/Show/196064/rogstrix-z790-a-gaming-wifi-ii/asus-rog-strix-z790-a-gaming-wifi-ii-atx-emolevy,533.9,Rog strix z790-a gaming wifi ii,Asus,MOBO_465449-ig800gg.jpg,https://ic.jimms.fi/product/4/0/465449-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 192gb
278,https://www.jimms.fi/fi/Product/Show/196357/prime-h610m-a-d4-csm/asus-prime-h610m-a-d4-csm-matx-emolevy,119.9,Prime h610m-a d4-csm,Asus,MOBO_463331-ig800gg.jpg,https://ic.jimms.fi/product/3/8/463331-ig800gg.jpg,Intel h610,"Matx (24,4 x 21,1 cm)",2 x ddr4 maks. 64gb
279,https://www.jimms.fi/fi/Product/Show/184763/mpg-x670e-carbon-wifi/msi-mpg-x670e-carbon-wifi-atx-emolevy,542.9,Mpg x670e carbon wifi,MSI,MOBO_427666-ig800gg.jpg,https://ic.jimms.fi/product/6/3/427666-ig800gg.jpg,Amd x670,"Atx (304,8 x 243,84 mm)",4 x ddr5 maks. 128gb
280,https://www.jimms.fi/fi/Product/Show/197055/pro-z790-s-wifi/msi-pro-z790-s-wifi-atx-emolevy,259.9,Pro z790-s wifi,MSI,MOBO_467482-ig800gg.jpg,https://ic.jimms.fi/product/8/7/467482-ig800gg.jpg,Intel z790,"Atx (243,84 x 304,8 mm)",4 x ddr5 maks. 192gb
281,https://www.jimms.fi/fi/Product/Show/185538/prime-b650m-a/asus-prime-b650m-a-matx-emolevy,221.9,Prime b650m-a,Asus,MOBO_418328-ig800gg.jpg,https://ic.jimms.fi/product/2/1/418328-ig800gg.jpg,Amd b650,"Matx (24,4 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
282,https://www.jimms.fi/fi/Product/Show/189482/b760m-pg-riptide/asrock-b760m-pg-riptide-matx-emolevy,157.9,B760m pg riptide,ASRock,MOBO_424825-ig800gg.jpg,https://ic.jimms.fi/product/2/4/424825-ig800gg.jpg,Intel b760,"Micro atx (24,4 x 24,4 cm)",4 x ddr5 maks. 128gb
283,https://www.jimms.fi/fi/Product/Show/188733/b760-ds3h-ax/gigabyte-b760-ds3h-ax-atx-emolevy,192.9,B760 ds3h ax,Gigabyte,MOBO_432125-ig800gg.jpg,https://ic.jimms.fi/product/2/4/432125-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr5 maks. 128gb
284,https://www.jimms.fi/fi/Product/Show/162761/tuf-gaming-b550m-plus/asus-tuf-gaming-b550m-plus-matx-emolevy,194.9,Tuf gaming b550m-plus,Asus,MOBO_288226-ig800gg.jpg,https://ic.jimms.fi/product/2/3/288226-ig800gg.jpg,Amd b550,"Matx (24,4 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
285,https://www.jimms.fi/fi/Product/Show/197185/b650-a-elite-ax-ice/gigabyte-b650-aorus-elite-ax-ice-atx-emolevy,289.9,B650 aorus elite ax ice,Gigabyte,MOBO_468356-ig800gg.jpg,https://ic.jimms.fi/product/5/3/468356-ig800gg.jpg,Amd b650,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 192gb
286,https://www.jimms.fi/fi/Product/Show/162766/prime-b550m-a/asus-prime-b550m-a-matx-emolevy,141.9,Prime b550m-a,Asus,MOBO_288247-ig800gg.jpg,https://ic.jimms.fi/product/4/2/288247-ig800gg.jpg,Amd b550,"Matx (24,4 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
287,https://www.jimms.fi/fi/Product/Show/188682/rog-strix-b760-i-gaming-wifi/asus-rog-strix-b760-i-gaming-wifi-mini-itx-emolevy,224.9,Rog strix b760-i gaming wifi,Asus,MOBO_421842-ig800gg.jpg,https://ic.jimms.fi/product/4/7/421842-ig800gg.jpg,Intel b760,Mini-itx (17 x 17 cm),2 x ddr5 maks. 64gb
288,https://www.jimms.fi/fi/Product/Show/163237/mpg-b550-gaming-plus/msi-mpg-b550-gaming-plus-atx-emolevy,137.9,Mpg b550 gaming plus,MSI,MOBO_410190-ig800gg.jpg,https://ic.jimms.fi/product/9/9/410190-ig800gg.jpg,Amd b550,"Atx (30,4 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
289,https://www.jimms.fi/fi/Product/Show/185734/mpg-z790-carbon-wifi/msi-mpg-z790-carbon-wifi-atx-emolevy,454.9,Mpg z790 carbon wifi,MSI,MOBO_427715-ig800gg.jpg,https://ic.jimms.fi/product/1/4/427715-ig800gg.jpg,Intel z790,"Atx (243,84 x 304,8 mm)",4 x ddr5 maks. 128gb
290,https://www.jimms.fi/fi/Product/Show/184179/prime-h610i-plus-d4-csm/asus-prime-h610i-plus-d4-csm-mini-itx-emolevy,138.9,Prime h610i-plus d4-csm,Asus,MOBO_397899-ig800gg.jpg,https://ic.jimms.fi/product/9/0/397899-ig800gg.jpg,Intel h610,"Mini-itx (17,02 x 17,02cm)",2 x ddr4 dimm maks. 64gb
291,https://www.jimms.fi/fi/Product/Show/195376/z790-aorus-pro-x/gigabyte-z790-aorus-pro-x-atx-emolevy,488.9,Z790 aorus pro x,Gigabyte,MOBO_457676-ig800gg.jpg,https://ic.jimms.fi/product/7/3/457676-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr5 maks. 192gb
292,https://www.jimms.fi/fi/Product/Show/189046/b550m-itx-ac/asrock-b550m-itx-ac-mini-itx-emolevy,142.9,B550m-itx/ac,ASRock,MOBO_423586-ig800gg.jpg,https://ic.jimms.fi/product/8/3/423586-ig800gg.jpg,Amd b550,"Mini-itx (17,0 x 17,0 cm)",2 x ddr4 dimm maks. 64gb
293,https://www.jimms.fi/fi/Product/Show/162820/b550-pro4/asrock-b550-pro4-atx-emolevy,141.9,B550 pro4,ASRock,MOBO_288422-ig800gg.jpg,https://ic.jimms.fi/product/2/7/288422-ig800gg.jpg,Amd b550,"Atx (30,5 x 24,4 cm)",Dual channel ddr4 memory technology
294,https://www.jimms.fi/fi/Product/Show/197059/pro-b650-s-wifi/msi-pro-b650-s-wifi-atx-emolevy,198.9,Pro b650-s wifi,MSI,MOBO_467494-ig800gg.jpg,https://ic.jimms.fi/product/9/5/467494-ig800gg.jpg,Amd b650,"Atx (243,84 x 304,8 mm)",4 x ddr5 dimm maks. 192gb
295,https://www.jimms.fi/fi/Product/Show/185927/mpg-b650-edge-wifi/msi-mpg-b650-edge-wifi-atx-emolevy,292.9,Mpg b650 edge wifi,MSI,MOBO_427782-ig800gg.jpg,https://ic.jimms.fi/product/8/7/427782-ig800gg.jpg,Amd b650,"Atx (243,84 x 304,8 mm)",4 x ddr5 dimm maks. 128gb
296,https://www.jimms.fi/fi/Product/Show/194808/mpg-b760i-edge-wifi/msi-mpg-b760i-edge-wifi-mini-itx-emolevy,253.9,Mpg b760i edge wifi,MSI,MOBO_454483-ig800gg.jpg,https://ic.jimms.fi/product/8/6/454483-ig800gg.jpg,Intel b760,Mini-itx (170 x 170 mm),2 x ddr5 maks. 96gb
297,https://www.jimms.fi/fi/Product/Show/189479/b760-pro-rs/asrock-b760-pro-rs-atx-emolevy,181.9,B760 pro rs,ASRock,MOBO_424815-ig800gg.jpg,https://ic.jimms.fi/product/1/4/424815-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr5 maks. 128gb
298,https://www.jimms.fi/fi/Product/Show/179008/h610m-hdv-m-2/asrock-h610m-hdv-m-2-matx-emolevy,101.9,H610m-hdv/m.2,ASRock,MOBO_370294-ig800gg.jpg,https://ic.jimms.fi/product/9/5/370294-ig800gg.jpg,Intel h610,"Micro atx (24,4 x 20,1 cm)",2 x ddr4 dimm maks. 64gb
299,https://www.jimms.fi/fi/Product/Show/190438/pro-ws-w790e-sage-se/asus-pro-ws-w790e-sage-se-eeb-emolevy,1376.9,Pro ws w790e-sage se,Asus,MOBO_429662-ig800gg.jpg,https://ic.jimms.fi/product/6/7/429662-ig800gg.jpg,Intel w790,"Eeb (30,5 x 33 cm)",8 x ddr5 dimm maks. 2048gb
300,https://www.jimms.fi/fi/Product/Show/184766/x670e-aorus-master/gigabyte-x670e-aorus-master-e-atx-emolevy,519.9,X670e aorus master,Gigabyte,MOBO_400769-ig800gg.jpg,https://ic.jimms.fi/product/6/0/400769-ig800gg.jpg,Amd x670,"E-atx (30,5 x 26,9 mm)",4 x ddr5 dimm maks. 128gb
301,https://www.jimms.fi/fi/Product/Show/187447/pro-ws-w680-ace/asus-pro-ws-w680-ace-atx-emolevy,599.9,Pro ws w680-ace,Asus,MOBO_422634-ig800gg.jpg,https://ic.jimms.fi/product/3/5/422634-ig800gg.jpg,Intel w680,"Atx (30,5 x 24,4 cm)",4 x ddr5 maks. 128gb
302,https://www.jimms.fi/fi/Product/Show/185524/rog-strix-b650e-e-gaming-wifi/asus-rog-strix-b650e-e-gaming-wifi-atx-emolevy,374.9,Rog strix b650e-e gaming wifi,Asus,MOBO_406890-ig800gg.jpg,https://ic.jimms.fi/product/9/9/406890-ig800gg.jpg,Amd b650,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
303,https://www.jimms.fi/fi/Product/Show/189484/b760m-pro-rs-d4-wifi/asrock-b760m-pro-rs-d4-wifi-matx-emolevy,177.9,B760m pro rs/d4 wifi,ASRock,MOBO_424831-ig800gg.jpg,https://ic.jimms.fi/product/3/8/424831-ig800gg.jpg,Intel b760,"Micro atx (24,4 x 24,4 cm)",4 x ddr4 maks. 128gb
304,https://www.jimms.fi/fi/Product/Show/182905/9mc62g40nr-00/gigabyte-mc62-g40-ceb-emolevy,1015.9,Mc62-g40,Gigabyte,MOBO_391481-ig800gg.jpg,https://ic.jimms.fi/product/8/8/391481-ig800gg.jpg,Amd wrx80 chipset,"Ceb (30,5 x 26,7 cm)",8 x dimm slots
305,https://www.jimms.fi/fi/Product/Show/197028/a620m-h/gigabyte-a620m-h-matx-emolevy,111.9,A620m h,Gigabyte,MOBO_467280-ig800gg.jpg,https://ic.jimms.fi/product/8/9/467280-ig800gg.jpg,Amd b650,"Micro atx (23,0 x 22,5 cm)",2 x ddr5 dimm maks. 96gb
306,https://www.jimms.fi/fi/Product/Show/185791/z790-taichi-carrara/asrock-z790-taichi-carrara-e-atx-emolevy,630.9,Z790 taichi carrara,ASRock,MOBO_405971-ig800gg.jpg,https://ic.jimms.fi/product/7/8/405971-ig800gg.jpg,Intel z790,"Eatx (30,5 x 26,7 cm)",4 x ddr5 dimm maks. 128gb
307,https://www.jimms.fi/fi/Product/Show/185742/pro-z790-p-wifi/msi-pro-z790-p-wifi-atx-emolevy,239.9,Pro z790-p wifi,MSI,MOBO_427757-ig800gg.jpg,https://ic.jimms.fi/product/5/2/427757-ig800gg.jpg,Intel z790,"Atx (243,84 x 304,8 mm)",4 x ddr5 maks. 128gb
308,https://www.jimms.fi/fi/Product/Show/196062/rogstrix-z790-f-gaming-wifi-ii/asus-rog-strix-z790-f-gaming-wifi-ii-atx-emolevy,603.9,Rog strix z790-f gaming wifi ii,Asus,MOBO_465482-ig800gg.jpg,https://ic.jimms.fi/product/8/7/465482-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 192gb
309,https://www.jimms.fi/fi/Product/Show/197194/z790-riptide-wifi/asrock-z790-pg-riptide-wifi-atx-emolevy,317.9,Z790 pg riptide wifi,ASRock,MOBO_468434-ig800gg.jpg,https://ic.jimms.fi/product/3/5/468434-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 192gb
310,https://www.jimms.fi/fi/Product/Show/188725/b760m-ds3h-ax-ddr4/gigabyte-b760m-ds3h-ax-ddr4-matx-emolevy,140.9,B760m ds3h ax ddr4,Gigabyte,MOBO_421896-ig800gg.jpg,https://ic.jimms.fi/product/9/3/421896-ig800gg.jpg,Intel b760,"Micro atx (24,4 x 24,4 cm)",4 x ddr4 maks. 128gb
311,https://www.jimms.fi/fi/Product/Show/185534/tuf-gaming-b650m-plus/asus-tuf-gaming-b650m-plus-matx-emolevy,233.9,Tuf gaming b650m-plus,Asus,MOBO_406910-ig800gg.jpg,https://ic.jimms.fi/product/1/9/406910-ig800gg.jpg,Amd b650,"Micro-atx (24,4 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
312,https://www.jimms.fi/fi/Product/Show/188676/rog-strix-b760-g-gam-wifi-d4/asus-rog-strix-b760-g-gaming-wifi-d4-matx-emolevy,235.9,Rog strix b760-g gaming wifi d4,Asus,MOBO_421803-ig800gg.jpg,https://ic.jimms.fi/product/0/6/421803-ig800gg.jpg,Intel b760,"Micro-atx (24,4 x 24,4 cm)",4 x ddr4 maks. 128gb
313,https://www.jimms.fi/fi/Product/Show/184245/tuf-gaming-x670e-plus/asus-tuf-gaming-x670e-plus-atx-emolevy,340.9,Tuf gaming x670e-plus,Asus,MOBO_405297-ig800gg.jpg,https://ic.jimms.fi/product/9/2/405297-ig800gg.jpg,Amd x670,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
314,https://www.jimms.fi/fi/Product/Show/196985/b760m-ds3h/gigabyte-b760m-ds3h-matx-emolevy,152.9,B760m ds3h,Gigabyte,MOBO_466932-ig800gg.jpg,https://ic.jimms.fi/product/3/7/466932-ig800gg.jpg,Intel b760,"Micro atx (24,4 x 24,4 cm)",4 x ddr5 maks. 192gb
315,https://www.jimms.fi/fi/Product/Show/185746/romed8-2t-bcm/asrock-romed8-2t-bcm-atx-emolevy,832.9,Romed8-2t/bcm,ASRock,MOBO_405759-ig800gg.jpg,https://ic.jimms.fi/product/5/0/405759-ig800gg.jpg,,"Atx (30,5 x 24,4 cm)",8 x dimm ddr4
316,https://www.jimms.fi/fi/Product/Show/185935/b650e-aorus-master/gigabyte-b650e-aorus-master-atx-emolevy,449.9,B650e aorus master,Gigabyte,MOBO_406968-ig800gg.jpg,https://ic.jimms.fi/product/6/1/406968-ig800gg.jpg,Amd b650,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
317,https://www.jimms.fi/fi/Product/Show/178154/prime-h610m-d-d4/asus-prime-h610m-d-d4-matx-emolevy,111.9,Prime h610m-d d4,Asus,MOBO_376125-ig800gg.jpg,https://ic.jimms.fi/product/2/4/376125-ig800gg.jpg,Intel h610,"Matx (23,4 x 20,3 cm)",2 x ddr4 maks. 64gb
318,https://www.jimms.fi/fi/Product/Show/179011/h610m-itx-ac/asrock-h610m-itx-ac-mini-itx-emolevy,130.9,H610m-itx/ac,ASRock,MOBO_370309-ig800gg.jpg,https://ic.jimms.fi/product/0/0/370309-ig800gg.jpg,Intel h610,"Mini-itx (17,0 x 17,0 cm)",2 x ddr4 dimm maks. 64gb
319,https://www.jimms.fi/fi/Product/Show/191872/prime-a620m-a-csm/asus-prime-a620m-a-csm-matx-emolevy,140.9,Prime a620m-a-csm,Asus,MOBO_438710-ig800gg.jpg,https://ic.jimms.fi/product/1/9/438710-ig800gg.jpg,Amd a620,"Micro-atx (24,4 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
320,https://www.jimms.fi/fi/Product/Show/187439/b650m-ds3h/gigabyte-b650m-ds3h-matx-emolevy,189.9,B650m ds3h,Gigabyte,MOBO_415348-ig800gg.jpg,https://ic.jimms.fi/product/4/1/415348-ig800gg.jpg,Amd b650,"Micro atx (24,4 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
321,https://www.jimms.fi/fi/Product/Show/197056/pro-b760-p-ddr4-ii/msi-pro-b760-p-ddr4-ii-atx-emolevy,169.9,Pro b760-p ddr4 ii,MSI,MOBO_467485-ig800gg.jpg,https://ic.jimms.fi/product/8/4/467485-ig800gg.jpg,Intel b760,"Atx (243,84 x 304,8 mm)",4 x ddr4 maks. 128gb
322,https://www.jimms.fi/fi/Product/Show/189480/b760-pro-rs-d4/asrock-b760-pro-rs-d4-atx-emolevy,161.9,B760 pro rs/d4,ASRock,MOBO_424818-ig800gg.jpg,https://ic.jimms.fi/product/1/1/424818-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr4 maks. 128gb
323,https://www.jimms.fi/fi/Product/Show/187222/z790-pg-sonic/asrock-z790-pg-sonic-atx-emolevy,262.9,Z790 pg sonic,ASRock,MOBO_414114-ig800gg.jpg,https://ic.jimms.fi/product/1/5/414114-ig800gg.jpg,Intel z790,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
324,https://www.jimms.fi/fi/Product/Show/188723/b760-gaming-x-ax-ddr4/gigabyte-b760-gaming-x-ax-ddr4-atx-emolevy,197.9,B760 gaming x ax ddr4,Gigabyte,MOBO_421886-ig800gg.jpg,https://ic.jimms.fi/product/8/3/421886-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr4 maks. 128gb
325,https://www.jimms.fi/fi/Product/Show/176076/rogstrix-z690-a-gaming-wifi-d4/asus-rog-strix-z690-a-gaming-wifi-d4-atx-emolevy,435.9,Rog strix z690-a gaming wifi d4,Asus,MOBO_358896-ig800gg.jpg,https://ic.jimms.fi/product/9/3/358896-ig800gg.jpg,Intel z690,"Atx (30,5 x 24,4 cm)",4 x ddr4 maks. 128gb
326,https://www.jimms.fi/fi/Product/Show/183084/n7-z69xt-w1/nzxt-n7-z690-atx-emolevy-valkoinen-musta,319,N7 z690,NZXT,MOBO_392269-ig800gg.jpg,https://ic.jimms.fi/product/6/0/392269-ig800gg.jpg,Intel® z690,Atx (305 x 244 mm),4 x dimm slots max. 128gb dual-channel ddr4 memory
327,https://www.jimms.fi/fi/Product/Show/176068/rog-maximus-z690-extreme/asus-rog-maximus-z690-extreme-e-atx-emolevy,1291.9,Rog maximus z690 extreme,Asus,MOBO_358875-ig800gg.jpg,https://ic.jimms.fi/product/7/4/358875-ig800gg.jpg,Intel z690,"Eatx (30,5 x 27,7 cm)",4 x ddr5 maks. 128gb
328,https://www.jimms.fi/fi/Product/Show/187109/b650-livemixer/asrock-b650-livemixer-atx-emolevy,242.9,B650 livemixer,ASRock,MOBO_413438-ig800gg.jpg,https://ic.jimms.fi/product/3/1/413438-ig800gg.jpg,Amd b650,"Atx (30,5 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
329,https://www.jimms.fi/fi/Product/Show/164292/prime-a520m-e/asus-prime-a520m-e-matx-emolevy,86.9,Prime a520m-e,Asus,MOBO_295273-ig800gg.jpg,https://ic.jimms.fi/product/7/6/295273-ig800gg.jpg,Amd a520,"Matx (22,6 x 22,1 cm)",2 x ddr4 dimm maks. 64gb
330,https://www.jimms.fi/fi/Product/Show/170359/b550-aorus-elite-ax-v2/gigabyte-b550-aorus-elite-ax-v2-atx-emolevy,174.9,B550 aorus elite ax v2,Gigabyte,MOBO_325197-ig800gg.jpg,https://ic.jimms.fi/product/9/2/325197-ig800gg.jpg,Amd b550,"Atx (30,5 x 24,4 cm)",4 x ddr4 dimm maks. 128gb
331,https://www.jimms.fi/fi/Product/Show/185711/prime-z790-p-d4/asus-prime-z790-p-d4-atx-emolevy,240.9,Prime z790-p d4,Asus,MOBO_405756-ig800gg.jpg,https://ic.jimms.fi/product/5/3/405756-ig800gg.jpg,Intel z790,"Atx (30,5 x 23,4 cm)",4 x ddr4 dimm maks. 128gb
332,https://www.jimms.fi/fi/Product/Show/196010/prime-b550m-k-argb/asus-prime-b550m-k-argb-matx-emolevy,127.9,Prime b550m-k argb,Asus,MOBO_461121-ig800gg.jpg,https://ic.jimms.fi/product/2/8/461121-ig800gg.jpg,Amd b550,"Micro-atx (24,4 x 22,1 cm)",2 x ddr4 dimm maks. 64gb
333,https://www.jimms.fi/fi/Product/Show/197081/prime-a520m-a-ii-csm/asus-prime-a520m-a-ii-csm-matx-emolevy,99.9,Prime a520m-a ii/csm,Asus,MOBO_467585-ig800gg.jpg,https://ic.jimms.fi/product/8/4/467585-ig800gg.jpg,Amd a520,"Microatx (24,4 x 24,4 cm)",4 x ddr4
334,https://www.jimms.fi/fi/Product/Show/196342/z790-gaming-plus-wifi/msi-z790-gaming-plus-wifi-atx-emolevy,251.9,Z790 gaming plus wifi,MSI,MOBO_463277-ig800gg.jpg,https://ic.jimms.fi/product/7/2/463277-ig800gg.jpg,Intel z790,"Atx (243,84 x 304,8 mm)",4 x ddr5 maks. 192gb
335,https://www.jimms.fi/fi/Product/Show/191874/tuf-gaming-a620m-plus/asus-tuf-gaming-a620m-plus-matx-emolevy,148.9,Tuf gaming a620m-plus,Asus,MOBO_438716-ig800gg.jpg,https://ic.jimms.fi/product/1/3/438716-ig800gg.jpg,Amd a620,"Micro-atx (24,4 x 24,4 cm)",4 x ddr5 dimm maks. 128gb
336,https://www.jimms.fi/fi/Product/Show/192815/proart-b760-creator-d4/asus-proart-b760-creator-d4-atx-emolevy,307.9,Proart b760-creator d4,Asus,MOBO_443153-ig800gg.jpg,https://ic.jimms.fi/product/5/6/443153-ig800gg.jpg,Intel b760,"Atx (30,5 x 24,4 cm)",4 x ddr4 maks. 128gb
337,https://www.jimms.fi/fi/Product/Show/190436/pro-ws-w790-ace/asus-pro-ws-w790-ace-ceb-emolevy,972.9,Pro ws w790-ace,Asus,MOBO_429657-ig800gg.jpg,https://ic.jimms.fi/product/5/2/429657-ig800gg.jpg,Intel w790,"Ceb (30,5 x 26,67 cm)",8 x ddr5 dimm maks. 2048gb
338,https://www.jimms.fi/fi/Product/Show/183087/n7-z69xt-b1/nzxt-n7-z690-atx-emolevy-musta,319,N7 z690,NZXT,MOBO_392289-ig800gg.jpg,https://ic.jimms.fi/product/8/0/392289-ig800gg.jpg,Intel® z690,Atx (305 x 244 mm),4 x dimm slots max. 128gb dual-channel ddr4 memory
