ID,Url,Price,Name,Manufacturer,Image,Image_Url,Capacity,Form_Factor,Interface,Cache,Flash,TBW
167,https://www.jimms.fi/fi/Product/Show/147751/st2000dm008/seagate-2tb-barracuda-sisainen-3-5-kiintolevy-sata-iii-7200rpm-256mb,58.9,2tb barracuda,Seagate,STORAGE_226971-ig800gg.jpg,https://ic.jimms.fi/product/7/8/226971-ig800gg.jpg,2tb,"3.5""",Sata 6gb/s,256mb,,
168,https://www.jimms.fi/fi/Product/Show/189466/zp1000gv3a012/seagate-1tb-firecuda-520-m-2-2280-ssd-levy-pcie-gen4-x4-nvme-1-4-5000-4850-mb-s,101.9,1tb firecuda 520,Seagate,STORAGE_424742-ig800gg.jpg,https://ic.jimms.fi/product/4/7/424742-ig800gg.jpg,1tb,M.2 2280-s2,"Pcie gen4 x4, nvme 1.4",,3d tlc,600 tb
169,https://www.jimms.fi/fi/Product/Show/183808/zp1000gm3a013/seagate-1tb-firecuda-530-m-2-2280-ssd-levy-pcie-4-0-x4-nvme-7300-6000-mb-s,93.9,1tb firecuda 530,Seagate,STORAGE_395796-ig800gg.jpg,https://ic.jimms.fi/product/9/3/395796-ig800gg.jpg,1 tb,M.2 2280,Pcie 4.0 x4 (nvme),,3d triple-level cell (tlc),1275 tb
170,https://www.jimms.fi/fi/Product/Show/150513/st2000lm015/seagate-2tb-guardian-barracuda-2-5-sisainen-kiintolevy-sata-iii-5400rpm-128mb,78.9,2tb guardian barracuda,Seagate,STORAGE_238764-ig800gg.jpg,https://ic.jimms.fi/product/6/5/238764-ig800gg.jpg,2 tb,"2.5""",Sata 6gb/s,128 mb,,
171,https://www.jimms.fi/fi/Product/Show/129418/sa400s37-240g/kingston-240gb-a400-ssd-levy-2-5-sata-iii-500-350mb-s-stand-alone,29.9,240gb a400,Kingston,STORAGE_163735-ig800gg.jpg,https://ic.jimms.fi/product/3/4/163735-ig800gg.jpg,240gb,"2.5""",Sata rev. 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev. 2.0 (3gb/s),,Tlc,80tb
172,https://www.jimms.fi/fi/Product/Show/160555/wd8003ffbx/western-digital-8tb-wd8003ffbx-red-pro-3-5-sisainen-kiintolevy-sata-iii-7200rpm-256mb,280.9,8tb wd8003ffbx red pro,Western Digital,STORAGE_276322-ig800gg.jpg,https://ic.jimms.fi/product/2/7/276322-ig800gg.jpg,8 tb,"3.5""",Sata 6gb/s,256 mb,,
173,https://www.jimms.fi/fi/Product/Show/174908/cssd-f2000gbmp600pxt/corsair-2tb-mp600-pro-xt-gen4-pcie-x4-nvme-m-2-ssd-levy-m-2-2280-3d-tlc-7100-6800-mb-s,179.9,2tb mp600 pro xt gen4 pcie x4 nvme m.2,Corsair,STORAGE_348986-ig800gg.jpg,https://ic.jimms.fi/product/8/3/348986-ig800gg.jpg,2tb,M.2 2280,Pcie gen 4.0 x4,Yes,3d tlc,1400 tbw
174,https://www.jimms.fi/fi/Product/Show/184735/wd201kryz/western-digital-20tb-wd-gold-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-512mb,558.9,20tb wd gold,Western Digital,STORAGE_400636-ig800gg.jpg,https://ic.jimms.fi/product/3/3/400636-ig800gg.jpg,20 tb,"3.5""",Sata 6gb/s,512 mt,,
175,https://www.jimms.fi/fi/Product/Show/164661/wd121kryz/western-digital-12tb-wd-gold-hdd-3-5-sisainen-kiintolevy-sata-iii-7200-rpm-256mb,353.9,12tb wd gold hdd,Western Digital,STORAGE_296814-ig800gg.jpg,https://ic.jimms.fi/product/1/5/296814-ig800gg.jpg,12tb,"3.5""",Sata 6gb/s,256mb,,
176,https://www.jimms.fi/fi/Product/Show/145624/st600mp0006/seagate-600gb-enterprise-performance-15k-kiintolevy-2-5-sas-12gb-s-256mb,308.9,600gb enterprise performance 15k -kiintolevy,Seagate,STORAGE_218362-ig800gg.jpg,https://ic.jimms.fi/product/6/7/218362-ig800gg.jpg,,"2.5"" sff",Sas 12gb/s,256mb,,
177,https://www.jimms.fi/fi/Product/Show/166163/wds100t1xhe/western-digital-1tb-wd_black-sn850-nvme-ssd-levy-m-2-2280-pcie-gen4-x4-7000-5300-mb-s,178.9,1tb wd_black sn850,Western Digital,STORAGE_304545-ig800gg.jpg,https://ic.jimms.fi/product/4/4/304545-ig800gg.jpg,1tb,M.2,Pcie gen4 x4,,,600 tbw
178,https://www.jimms.fi/fi/Product/Show/197022/cssd-f2000gbmp700phx/corsair-2tb-mp700-pro-hydro-x-series-ssd-levy-pcie-gen5-x4-nvme-2-0-m-2-2280-12-400-11-800-mb-s,395.9,2tb mp700 pro hydro x series,Corsair,STORAGE_467242-ig800gg.jpg,https://ic.jimms.fi/product/4/7/467242-ig800gg.jpg,2000 gt,M.2,,Yes,3d tlc,1400 tbw
179,https://www.jimms.fi/fi/Product/Show/169405/ts128gmts430s/transcend-120gb-m-2-ssd-430s-m-2-ssd-levy-sata-iii-560-380-mb-s,25.9,120gb m.2 ssd 430s,Transcend,STORAGE_320987-ig800gg.jpg,https://ic.jimms.fi/product/8/2/320987-ig800gg.jpg,128 gb,2242-d2-b-m (double-sided),Sata iii 6gb/s,Trim & ncq command; s.m.a.r.t.; ddr3 dram cache; adavanced garbage collection; raid engine; ldpc coding,3d nand flash,70 tbw
180,https://www.jimms.fi/fi/Product/Show/193819/hdwr440uzsva/toshiba-4tb-x300-performance-3-5-sisainen-kiintolevy-sata-iii-7200rpm-256mb-bulk,151.9,4tb x300 performance,Toshiba,STORAGE_448295-ig800gg.jpg,https://ic.jimms.fi/product/9/4/448295-ig800gg.jpg,4 tt,"3.5""",Sata 6gb/s,256 mt,,
181,https://www.jimms.fi/fi/Product/Show/193385/zp2000gm30004/seagate-2tb-firecuda-540-ssd-pcie-gen-5-x4-nvme-2-0-m-2-2280-10-000-10-000-mb-s,379.9,2tb firecuda 540 ssd,Seagate,STORAGE_445840-ig800gg.jpg,https://ic.jimms.fi/product/4/9/445840-ig800gg.jpg,2tb,M.2 2280-d2,Pcie gen5 x4 nvme 2.0,,3d tlc,2000 tb
182,https://www.jimms.fi/fi/Product/Show/115677/wd5000azlx/western-digital-500gb-wd-blue-3-5-sata-iii-7200rpm-32mb,65.9,500gb wd blue,Western Digital,STORAGE_128619-ig800gg.jpg,https://ic.jimms.fi/product/1/0/128619-ig800gg.jpg,500 gb,"3.5""",,,,
183,https://www.jimms.fi/fi/Product/Show/194792/ts2tmte250s/transcend-2tb-250s-nvme-ssd-levy-m-2-2280-pcie-gen4-x4-7100-6500-mb-s,181.9,2tb 250s nvme,Transcend,STORAGE_454354-ig800gg.jpg,https://ic.jimms.fi/product/5/5/454354-ig800gg.jpg,2 tb,2280 (double-sided),Nvme pcie gen4 x4,S.m.a.r.t.; adavanced garbage collection; raid engine; ldpc coding; dram cache,3d nand flash,1560 tbw
184,https://www.jimms.fi/fi/Product/Show/186964/st10000ne000/seagate-10tb-ironwolf-pro-nas-3-5-sisainen-kiintolevy-sata-iii-7200-rpm-256mb,382.9,10tb ironwolf pro nas,Seagate,STORAGE_412556-ig800gg.jpg,https://ic.jimms.fi/product/5/3/412556-ig800gg.jpg,10 tt,"3.5""",Sata 6gb/s,256 mb,,
185,https://www.jimms.fi/fi/Product/Show/192944/sedc600m-480g/kingston-480gb-dc600m-mixed-use-2-5-sata-enterprise-ssd-sata-iii-560-470-mb-s,85.9,"480gb dc600m (mixed-use) 2.5"" sata enterprise ssd",Kingston,STORAGE_443467-ig800gg.jpg,https://ic.jimms.fi/product/6/2/443467-ig800gg.jpg,480 gb,"2.5""",Sata rev. 3.0 (6 gt/s) - takautuvasti yhteensopiva sata rev. 2.0 (3 gt/s) kanssa,,3d tlc,"876 tbw, 1 dwpd (5 vuotta), 1,66 dwpd (3 vuotta)"
186,https://www.jimms.fi/fi/Product/Show/182004/m280cs1030-1tb-rb/pny-1tb-cs1030-ssd-levy-m-2-2280-pcie-gen3-x4-2100-1700-mb-s,72.9,1tb cs1030,PNY,STORAGE_386337-ig800gg.jpg,https://ic.jimms.fi/product/3/2/386337-ig800gg.jpg,1tb,M.2 2280,Pcie gen3 x4,,3d flash memory,
187,https://www.jimms.fi/fi/Product/Show/186901/wds100t2x0e/western-digital-1tb-wd_black-sn850x-nvme-ssd-levy-m-2-2280-pcie-gen4-x4-7300-6300-mb-s,89.9,1tb wd_black sn850x,Western Digital,STORAGE_412179-ig800gg.jpg,https://ic.jimms.fi/product/7/0/412179-ig800gg.jpg,1tb,M.2,Pcie gen4 x4,,,600 tbw
188,https://www.jimms.fi/fi/Product/Show/170558/mz-v8v250bw/samsung-250gb-980-ssd-levy-m-2-2280-pcie-3-0-x4-nvme-1-4-2900-1300-mb-s,46.9,250gb 980,Samsung,STORAGE_328914-ig800gg.jpg,https://ic.jimms.fi/product/1/5/328914-ig800gg.jpg,250gb,M.2 (2280),"Pcie gen3 x4, nvme 1.4",,V6(12xl) v-nand 3bit mlc,150 tb
189,https://www.jimms.fi/fi/Product/Show/153424/asx8200pnp-1tt-c/a-data-1tb-xpg-sx8200-pro-ssd-levy-m-2-2280-pcie-3-0-3d-tlc-3500-3000-mb-s,61.9,1tb xpg sx8200 pro,A-Data,STORAGE_251197-ig800gg.jpg,https://ic.jimms.fi/product/9/2/251197-ig800gg.jpg,1tb,M.2,"M.2 / m-key 2280 (pcie 3.0x4, nvme 1.3)",,3d tlc,640 tb
190,https://www.jimms.fi/fi/Product/Show/176685/sfyrd-2000g/kingston-2tb-fury-renegade-ssd-levy-m-2-2280-pcie-4-0-nvme-3d-tlc-7300-7000-mb-s,149.9,2tb fury renegade,Kingston,STORAGE_358287-ig800gg.jpg,https://ic.jimms.fi/product/8/2/358287-ig800gg.jpg,2tb,M.2 2280,Pcie 4.0 nvme,,,2.0 pbw
191,https://www.jimms.fi/fi/Product/Show/153065/wd60efax/western-digital-6tb-wd-red-3-5-sisainen-kiintolevy-sata-iii-5400-rpm-256mb,187.9,6tb wd red,Western Digital,STORAGE_249627-ig800gg.jpg,https://ic.jimms.fi/product/2/2/249627-ig800gg.jpg,6 tb,"3.5""",Sata 6gb/s,256 mb,,
192,https://www.jimms.fi/fi/Product/Show/92518/wd1003fzex/western-digital-1tb-caviar-black-sata-3-7200rpm-64mb,102.9,1tb caviar black,Western Digital,STORAGE_95215-ig800gg.jpg,https://ic.jimms.fi/product/1/4/95215-ig800gg.jpg,1tb,"3.5""",Sata iii (6gbps),64mb,,
193,https://www.jimms.fi/fi/Product/Show/176803/wd120efbx/western-digital-12tb-wd-red-plus-nas-hdd-sisainen-3-5-kiintolevy-sata-iii-7200rpm-256mb,328.9,12tb wd red plus nas hdd,Western Digital,STORAGE_358842-ig800gg.jpg,https://ic.jimms.fi/product/4/7/358842-ig800gg.jpg,12 tb,"3.5""",Sata 6gb/s,256 mb,,
194,https://www.jimms.fi/fi/Product/Show/172557/ts2tssd220q/transcend-2tb-ssd220q-2-5-ssd-levy-sata-iii-550-500-mb-s,115.9,2tb ssd220q,Transcend,STORAGE_337445-ig800gg.jpg,https://ic.jimms.fi/product/4/4/337445-ig800gg.jpg,2 tb,"2.5""",,,Qlc nand flash,400 tbw
195,https://www.jimms.fi/fi/Product/Show/171411/ssdpeknu512gzx1/intel-512gb-ssd-670p-series-m-2-2280-pcie-3-0-x4-nvme-3000-1600-mb-s,87,512gb ssd 670p series,Intel,STORAGE_330905-ig800gg.jpg,https://ic.jimms.fi/product/0/4/330905-ig800gg.jpg,512gb,M.2 22 x 80mm,"Pcie 3.0 x4, nvme",,,185 tbw
196,https://www.jimms.fi/fi/Product/Show/197018/cssd-f1000gbmp700pnh/corsair-1tb-mp700-pro-ssd-levy-pcie-gen5-x4-nvme-2-0-m-2-2280-11-700-9600-mb-s,222.9,1tb mp700 pro,Corsair,STORAGE_467198-ig800gg.jpg,https://ic.jimms.fi/product/9/1/467198-ig800gg.jpg,1000 gt,M.2,,Yes,3d tlc,700 tbw
197,https://www.jimms.fi/fi/Product/Show/78703/wd5003azex/western-digital-500gb-caviar-black-3-5-7200rpm-sata-iii-64mb,105.9,500gb caviar black,Western Digital,STORAGE_76291-ig800gg.jpg,https://ic.jimms.fi/product/9/8/76291-ig800gg.jpg,,"3.5""",,64 mt,,
198,https://www.jimms.fi/fi/Product/Show/167657/ct1000p2ssd8/crucial-1tb-p2-nvme-pcie-m-2-ssd-levy-3d-nand-2400-1800-mb-s,93.9,1tb p2,Crucial,STORAGE_312163-ig800gg.jpg,https://ic.jimms.fi/product/6/6/312163-ig800gg.jpg,1tb,M.2,Pcie nvme gen 3,,Micron 3d nand,300 tbw
199,https://www.jimms.fi/fi/Product/Show/155327/ssdsckkb480g801/intel-480gb-ssd-d3-s4510-series-m-2-2280-sata-iii-3d-tlc-555-480-mb-s,201,480gb ssd d3-s4510 series,Intel,STORAGE_258662-ig800gg.jpg,https://ic.jimms.fi/product/6/7/258662-ig800gg.jpg,480 gb,M.2 22 x 80mm,Sata 3.0 6gb/s,,3d nand tlc,1.15 pbw
200,https://www.jimms.fi/fi/Product/Show/169592/cssd-f2000gbmp600pro/corsair-2tb-mp600-pro-m-2-2280-ssd-levy-nvme-pcie-4-0-x4-7000-6550-mb-s,158.9,2tb mp600 pro,Corsair,STORAGE_321760-ig800gg.jpg,https://ic.jimms.fi/product/6/9/321760-ig800gg.jpg,2tb,M.2 2280,Pcie gen 4.0 x4,Yes,3d tlc,1400 tbw
201,https://www.jimms.fi/fi/Product/Show/193822/hdwr11auzsva/toshiba-10tb-x300-performance-3-5-sisainen-kiintolevy-sata-iii-7200rpm-256mb-bulk,305.9,10tb x300 performance,Toshiba,STORAGE_448298-ig800gg.jpg,https://ic.jimms.fi/product/9/1/448298-ig800gg.jpg,10 tt,"3.5""",Sata 6gb/s,256 mt,,
202,https://www.jimms.fi/fi/Product/Show/144477/ct480bx500ssd1/crucial-480gb-bx500-2-5-ssd-levy-sata-iii-540-500-mb-s,41.9,480gb bx500,Crucial,STORAGE_214480-ig800gg.jpg,https://ic.jimms.fi/product/8/9/214480-ig800gg.jpg,480gb,"2.5""",Sata 6.0 gb/s,,,120tb tbw
203,https://www.jimms.fi/fi/Product/Show/183812/zp4000gm3a023/seagate-4tb-firecuda-530-heatsink-m-2-2280-ssd-levy-pcie-4-0-x4-nvme-7300-6900-mb-s,398.9,4tb firecuda 530 heatsink,Seagate,STORAGE_396652-ig800gg.jpg,https://ic.jimms.fi/product/5/7/396652-ig800gg.jpg,4 tb,M.2 2280,Pcie 4.0 x4 (nvme),,3d triple-level cell (tlc),5100 tb
204,https://www.jimms.fi/fi/Product/Show/176624/skc3000s-1024g/kingston-1024gb-kc3000-pcie-4-0-nvme-ssd-levy-m-2-2280-3d-tlc-7000-6000-mb-s,83.9,1024gb kc3000 pcie 4.0 nvme,Kingston,STORAGE_358055-ig800gg.jpg,https://ic.jimms.fi/product/5/4/358055-ig800gg.jpg,1024gb,M.2 2280,Pcie 4.0 nvme,,3d tlc,800 tbw
205,https://www.jimms.fi/fi/Product/Show/184503/snv2s-4000g/kingston-4tb-nv2-pcie-4-0-nvme-ssd-levy-m-2-2280-3500-2800-mb-s,259.9,4tb nv2 pcie 4.0 nvme,Kingston,STORAGE_399474-ig800gg.jpg,https://ic.jimms.fi/product/7/5/399474-ig800gg.jpg,4tb,M.2,,,,1280 tt
206,https://www.jimms.fi/fi/Product/Show/184618/asu630ss-480gq-r/a-data-480gb-ultimate-su630-ssd-levy-3d-nand-2-5-sata-iii-520-450-mb-s,32.9,480gb ultimate su630,A-Data,STORAGE_399891-ig800gg.jpg,https://ic.jimms.fi/product/9/8/399891-ig800gg.jpg,480gb,"2.5""",Sata 6gb/s,,3d qlc,
207,https://www.jimms.fi/fi/Product/Show/155128/skc600b-512g/kingston-512gb-kc600-2-5-ssd-levy-sata-iii-3d-tlc-550-520-mb-s-desktop-notebook-upgrade-kit,97.9,512gb kc600,Kingston,STORAGE_257885-ig800gg.jpg,https://ic.jimms.fi/product/8/4/257885-ig800gg.jpg,512gb,"2.5""",Sata rev 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev 2.0 (3gb/s),,3d tlc,300tb
208,https://www.jimms.fi/fi/Product/Show/194788/ts1tmte250h/transcend-1tb-250h-nvme-ssd-levy-m-2-2280-pcie-gen4-x4-7200-6200-mb-s,100.9,1tb 250h nvme,Transcend,STORAGE_454347-ig800gg.jpg,https://ic.jimms.fi/product/4/2/454347-ig800gg.jpg,1 tb,2280 (double-sided),Nvme pcie gen4 x4,S.m.a.r.t.; adavanced garbage collection; raid engine; ldpc coding; dram cache,3d nand flash,780 tbw
209,https://www.jimms.fi/fi/Product/Show/150645/hdwd130uzsva/toshiba-3tb-p300-3-5-sisainen-kiintolevy-sata-iii-7200rpm-64mb-bulk,111.9,3tb p300,Toshiba,STORAGE_239377-ig800gg.jpg,https://ic.jimms.fi/product/7/2/239377-ig800gg.jpg,3tb,"3.5""",Sata 6.0 gbit/s,64mb,,
210,https://www.jimms.fi/fi/Product/Show/190615/cssd-f2000gbmp600plpw/corsair-2tb-mp600-pro-lpx-pcie-gen4-x4-nvme-m-2-ssd-levy-m-2-2280-7100-6800-mb-s-valkoinen,171.9,2tb mp600 pro lpx pcie gen4 x4 nvme m.2 ssd -levy,Corsair,STORAGE_430935-ig800gg.jpg,https://ic.jimms.fi/product/3/4/430935-ig800gg.jpg,2 tb,M.2 2280,Pcie gen 4.0 x4,Yes,3d tlc,1400 tbw
211,https://www.jimms.fi/fi/Product/Show/158163/st12000ne0008/seagate-12tb-ironwolf-pro-3-5-sisainen-nas-kiintolevy-sata-iii-7200-rpm-256mb,409.9,12tb ironwolf pro,Seagate,STORAGE_401999-ig800gg.jpg,https://ic.jimms.fi/product/9/0/401999-ig800gg.jpg,12 tb,"3.5""",Sata 6gb/s,256 mb,,
212,https://www.jimms.fi/fi/Product/Show/154175/st16000ne000/seagate-16tb-ironwolf-pro-nas-3-5-sisainen-kiintolevy-sata-3-7200-rpm-256-mb,476.9,16tb ironwolf pro nas,Seagate,STORAGE_402003-ig800gg.jpg,https://ic.jimms.fi/product/0/6/402003-ig800gg.jpg,16 tt,"3.5""",Sata 6gb/s,256 mb,,
213,https://www.jimms.fi/fi/Product/Show/170560/mz-v8v1t0bw/samsung-1tb-980-ssd-levy-m-2-2280-pcie-3-0-x4-nvme-1-4-3500-3000-mb-s,79.9,1tb 980,Samsung,STORAGE_328916-ig800gg.jpg,https://ic.jimms.fi/product/1/3/328916-ig800gg.jpg,1tb,M.2 (2280),"Pcie gen3 x4, nvme 1.4",,V6(12xl) v-nand 3bit mlc,600 tb
214,https://www.jimms.fi/fi/Product/Show/161988/ltc10z480gg8/kioxia-480gb-exceria-2-5-ssd-levy-sata-iii-tlc-555-540-mb-s,36.9,480gb exceria,KIOXIA,STORAGE_283159-ig800gg.jpg,https://ic.jimms.fi/product/5/0/283159-ig800gg.jpg,480gb,"2.5"", 7mm korkea",Serial ata (sata),,Bics flash™ tlc,Tbw (total bytes written): 120 tb
215,https://www.jimms.fi/fi/Product/Show/197021/cssd-f2000gbmp700pro/corsair-2tb-mp700-pro-ssd-levy-pcie-gen5-x4-nvme-2-0-m-2-2280-12-400-11-800-mb-s,395.9,2tb mp700 pro,Corsair,STORAGE_467231-ig800gg.jpg,https://ic.jimms.fi/product/3/8/467231-ig800gg.jpg,2000 gt,M.2,,Yes,3d tlc,1400 tbw
216,https://www.jimms.fi/fi/Product/Show/154808/ssdpelkx010t801/intel-1tb-dc-p4511-series-ssd-levy-m-2-22110-pcie-3-1-x4-nvme-3d-tlc-1950-1000-mb-s,364,1tb dc p4511 series,Intel,STORAGE_256253-ig800gg.jpg,https://ic.jimms.fi/product/5/6/256253-ig800gg.jpg,1 tb,M.2 22110,Pci express 3.1 x4 (nvme),,3d triple-level cell (tlc),1.95 pb
217,https://www.jimms.fi/fi/Product/Show/124118/st2000vn004/seagate-2tb-ironwolf-3-5-sisainen-kiintolevy-sata-iii-5900rpm-64mb,121.9,2tb ironwolf,Seagate,STORAGE_148211-ig800gg.jpg,https://ic.jimms.fi/product/1/8/148211-ig800gg.jpg,2tb,"3.5""",Sata 6gb/s,64mb,,
218,https://www.jimms.fi/fi/Product/Show/149978/sedc500r-960g/kingston-960gb-data-centre-dc500r-enterprise-2-5-ssd-levy-sata-iii-555-525-mb-s,121.9,960gb data centre dc500r enterprise,Kingston,STORAGE_236223-ig800gg.jpg,https://ic.jimms.fi/product/2/6/236223-ig800gg.jpg,960gb,"2.5""",Sata rev. 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev. 2.0 (3gb/s),,3d tlc,876 tbw (0.5 dwpd)
219,https://www.jimms.fi/fi/Product/Show/169594/cssd-f1000gbmp600pro/corsair-1tb-mp600-pro-m-2-2280-ssd-levy-nvme-pcie-4-0-x4-7000-5500-mb-s,95.9,1tb mp600 pro,Corsair,STORAGE_321764-ig800gg.jpg,https://ic.jimms.fi/product/6/5/321764-ig800gg.jpg,1tb,M.2 2280,Pcie gen 4.0 x4,Yes,3d tlc,700 tbw
220,https://www.jimms.fi/fi/Product/Show/157587/sedc1000bm8-480g/kingston-480gb-data-center-dc1000b-nvme-ssd-levy-m-2-2280-3d-tlc-3200-565-mb-s,121.9,480gb data center dc1000b nvme ssd -levy,Kingston,STORAGE_267698-ig800gg.jpg,https://ic.jimms.fi/product/9/1/267698-ig800gg.jpg,480gb,M.2,Pcie nvme gen3 x4,,3d tlc,475 tbw
221,https://www.jimms.fi/fi/Product/Show/160818/wd102kfbx/western-digital-10tb-wd102kfbx-red-pro-3-5-sisainen-kiintolevy-sata-iii-7200rpm-256mb,401.9,10tb wd102kfbx red pro,Western Digital,STORAGE_277361-ig800gg.jpg,https://ic.jimms.fi/product/6/8/277361-ig800gg.jpg,10 tb,"3.5""",Sata 6gb/s,256 mb,,
222,https://www.jimms.fi/fi/Product/Show/172554/ts2tssd230s/transcend-2tb-ssd230s-2-5-ssd-levy-sata-iii-560-520-mb-s,151.9,2tb ssd230s,Transcend,STORAGE_337442-ig800gg.jpg,https://ic.jimms.fi/product/4/7/337442-ig800gg.jpg,2 tb,"2.5""",,Trim & ncq command    ; s.m.a.r.t.    ; ddr3 dram cache    ; advanced garbage collection    ; devsleep mode    ; raid engine    ; ldpc coding,3d nand flash,1120 tbw
223,https://www.jimms.fi/fi/Product/Show/169155/mz-77e250b-eu/samsung-250gb-870-evo-2-5-ssd-levy-sata-iii-560-530-mb-s,43.9,250gb 870 evo,Samsung,STORAGE_321027-ig800gg.jpg,https://ic.jimms.fi/product/2/2/321027-ig800gg.jpg,250gb,"2,5""","Sata 6 gb/s, yhteensopiva sata 3 gb/s & 1.5 kanssa",512mb lpddr4,Samsung v-nand 3bit mlc,150tb
224,https://www.jimms.fi/fi/Product/Show/169156/mz-77e500b-eu/samsung-500gb-870-evo-2-5-ssd-levy-sata-iii-560-530-mb-s,60.9,500gb 870 evo,Samsung,STORAGE_321039-ig800gg.jpg,https://ic.jimms.fi/product/3/0/321039-ig800gg.jpg,500gb,"2,5""","Sata 6 gb/s, yhteensopiva sata 3 gb/s & 1.5 kanssa",512mb lpddr4,Samsung v-nand 3bit mlc,300tb
225,https://www.jimms.fi/fi/Product/Show/163233/ts480gmts420s/transcend-480gb-mts420s-m-2-ssd-m-2-530-480-mb-s,42.9,480gb mts420s m.2 ssd,Transcend,STORAGE_290510-ig800gg.jpg,https://ic.jimms.fi/product/1/9/290510-ig800gg.jpg,480 gb,M.2,,,,
226,https://www.jimms.fi/fi/Product/Show/171369/skc600ms-1024g/kingston-1024gb-kc600-msata-ssd-levy-sata-iii-3d-tlc-550-520-mb-s,107.9,1024gb kc600,Kingston,STORAGE_330698-ig800gg.jpg,https://ic.jimms.fi/product/9/1/330698-ig800gg.jpg,1024gb,Msata,Sata rev. 3.0 (6 gb/s) - taaksepäin yhteensopiva sata rev. 2.0 (3 gb/s),,3d tlc,600tb
227,https://www.jimms.fi/fi/Product/Show/155124/skc600-256g/kingston-256gb-kc600-2-5-ssd-levy-sata-iii-3d-tlc-550-500-mb-s-stand-alone,33.9,256gb kc600,Kingston,STORAGE_257871-ig800gg.jpg,https://ic.jimms.fi/product/7/8/257871-ig800gg.jpg,256gb,"2.5""",Sata rev 3.0 (6gb/s) - taaksepäin yhteensopiva sata rev 2.0 (3gb/s),,3d tlc,150tb
228,https://www.jimms.fi/fi/Product/Show/196408/st2000vx017/seagate-2tb-skyhawk-3-5-sisainen-kiintolevy-sata-iii-256mb,88.9,2tb skyhawk,Seagate,STORAGE_463663-ig800gg.jpg,https://ic.jimms.fi/product/6/6/463663-ig800gg.jpg,2 tb,"3.5""",Sata 6gb/s,256 mt,,
229,https://www.jimms.fi/fi/Product/Show/155330/ssdpe2kx080t801/intel-8tb-ssd-dc-p4510-series-2-5-pcie-3-1-x4-nvme-3d-tlc-3200-3000-mb-s,1774,8tb ssd dc p4510 series,Intel,STORAGE_258665-ig800gg.jpg,https://ic.jimms.fi/product/6/4/258665-ig800gg.jpg,8 tb,"2.5"" 15mm",Pcie nvme 3.1 x4,,64-layer 3d tlc nand,Jopa 13.88 pbw6 (jesd219 workload)
230,https://www.jimms.fi/fi/Product/Show/160132/wd20efax/western-digital-2tb-wd20efax-wd-red-nas-kiintolevy-3-5-sata-6gb-s-intellipower-256mb,97.9,2tb wd20efax,Western Digital,STORAGE_274216-ig800gg.jpg,https://ic.jimms.fi/product/1/3/274216-ig800gg.jpg,2 tb,"3.5""",Sata 6 gb/s,,,
231,https://www.jimms.fi/fi/Product/Show/148628/mz-v7s250bw/samsung-250gb-970-evo-plus-ssd-levy-m-2-2280-pcie-3-0-x4-nvme-3500-2300-mb-s,52.9,250gb 970 evo plus,Samsung,STORAGE_229970-ig800gg.jpg,https://ic.jimms.fi/product/7/9/229970-ig800gg.jpg,250gb,M.2 (2280),"Pcie gen 3.0 x4, nvme 1.3",Samsung 512mb low power ddr4 sdram,Samsung v-nand 3-bit mlc,
232,https://www.jimms.fi/fi/Product/Show/160540/wd10spsx/western-digital-1tb-wd10spsx-2-5-sisainen-kiintolevy-sata-iii-7200rpm-64mb,96.9,1tb wd10spsx,Western Digital,STORAGE_276212-ig800gg.jpg,https://ic.jimms.fi/product/1/7/276212-ig800gg.jpg,1 tb,"2.5""",Sata 6gb/s,64 mb,,
233,https://www.jimms.fi/fi/Product/Show/186305/mz-v9p1t0bw/samsung-1tb-990-pro-pcie-4-0-nvme-m-2-2280-ssd-levy-7450-6900-mb-s,99.9,1tb 990 pro,Samsung,STORAGE_409155-ig800gg.jpg,https://ic.jimms.fi/product/5/4/409155-ig800gg.jpg,1tb,M.2 (2280),"Pcie gen 4.0 x4, nvme 2.0",Samsung 1gb low power ddr4 sdram,Samsung v-nand 3-bit mlc,
234,https://www.jimms.fi/fi/Product/Show/197020/cssd-f1000gbmp700pro/corsair-1tb-mp700-pro-ssd-levy-pcie-gen5-x4-nvme-2-0-m-2-2280-11-700-9600-mb-s,236.9,1tb mp700 pro,Corsair,STORAGE_467220-ig800gg.jpg,https://ic.jimms.fi/product/2/9/467220-ig800gg.jpg,1000 gt,M.2,,Yes,3d tlc,700 tbw
235,https://www.jimms.fi/fi/Product/Show/148364/st1000nx0313/seagate-1tb-enterprise-capacity-2-5-hdd-2-5-sff-sisainen-kiintolevy-sata-iii-7200-rpm,232.9,1tb enterprise capacity 2.5 hdd,Seagate,STORAGE_228944-ig800gg.jpg,https://ic.jimms.fi/product/4/5/228944-ig800gg.jpg,1 tb,"2.5"" sff",Sata 6gb/s,128 mb,,
