ID,Url,Price,Name,Manufacturer,Image,Image_Url,Type,Amount,Speed,Latency
734,https://www.jimms.fi/fi/Product/Show/196480/kf436c16rb12k4-64/kingston-64gb-4-x-16gb-fury-renegade-ddr4-3600mhz-cl16-1-35v-musta-harmaa,212.9,64gb (4 x 16gb) fury renegade ddr4,Kingston,RAM_463921-ig800gg.jpg,https://ic.jimms.fi/product/2/8/463921-ig800gg.jpg,Ddr4,64gb (4 x 16gb),3600 mt/s,16-20-20
735,https://www.jimms.fi/fi/Product/Show/196477/kf432c16rb2k4-32/kingston-32gb-4-x-8gb-fury-renegade-ddr4-3200mhz-cl16-1-35v-musta-harmaa,113.9,32gb (4 x 8gb) fury renegade ddr4,Kingston,RAM_463915-ig800gg.jpg,https://ic.jimms.fi/product/1/4/463915-ig800gg.jpg,Ddr4,32gb (4 x 8gb),3200 mt/s,16-18-18
736,https://www.jimms.fi/fi/Product/Show/191028/kf552c36bweak2-64/kingston-64gb-2-x-32gb-fury-beast-white-rgb-ddr5-5200mhz-cl36-1-25v-valkoinen,259.9,64gb (2 x 32gb) fury beast white rgb,Kingston,RAM_432866-ig800gg.jpg,https://ic.jimms.fi/product/6/3/432866-ig800gg.jpg,Ddr5,64gb (2 x 32gb),5200 mt/s,Cl36
737,https://www.jimms.fi/fi/Product/Show/174750/f4-3600c14q2-128gtzna/g-skill-128gb-8-x-16gb-trident-z-neo-ddr4-3600mhz-cl14-1-45v-musta-hopea,1186.9,128gb (8 x 16gb) trident z neo,G.Skill,RAM_348191-ig800gg.jpg,https://ic.jimms.fi/product/9/8/348191-ig800gg.jpg,Ddr4,128gb (8 x 16gb),3600 mhz,14-14-14-34
738,https://www.jimms.fi/fi/Product/Show/174693/cmg64gx4m2d3600c18/corsair-64gb-2-x-32gb-vengeance-rgb-rs-ddr4-3600mhz-cl18-1-35v-musta,177.9,64gb (2 x 32gb) vengeance rgb rs,Corsair,RAM_348014-ig800gg.jpg,https://ic.jimms.fi/product/1/5/348014-ig800gg.jpg,Ddr4,64gb (2 x 32gb),3600mhz (pc4-28800),
739,https://www.jimms.fi/fi/Product/Show/195535/kf564c32rsa-48/kingston-48gb-1-x-48gb-fury-renegade-rgb-ddr5-6400mhz-cl32-1-40v-musta-hopea,251.9,48gb (1 x 48gb) fury renegade rgb,Kingston,RAM_458672-ig800gg.jpg,https://ic.jimms.fi/product/7/7/458672-ig800gg.jpg,Ddr5,48gb (1 x 48gb),6400 mt/s,Cl32 (32-39-39)
740,https://www.jimms.fi/fi/Product/Show/190883/ksm48r40bd4tmm-64hmr/kingston-64gb-1-x-64gb-server-premier-ddr5-4800mhz-ecc-cl40-1-10v,293.9,64gb (1 x 64gb) server premier,Kingston,RAM_432263-ig800gg.jpg,https://ic.jimms.fi/product/6/6/432263-ig800gg.jpg,Ddr5 ecc dimm,64gb,4800 mt/s,Cl40 (40-39-39)
741,https://www.jimms.fi/fi/Product/Show/155442/kvr32n22d8-16/kingston-16-gb-1-x-16gb-valueram-ddr4-3200mhz-cl22-1-2v-vihrea,51.9,16 gb (1 x 16gb) valueram,Kingston,RAM_259173-ig800gg.jpg,https://ic.jimms.fi/product/7/6/259173-ig800gg.jpg,Ddr4,16 gb (1 x 16gb),3200 mhz (pc4-25600),Cl22 (22-22-22)
742,https://www.jimms.fi/fi/Product/Show/179662/f5-5200j3636c16gx2-rs5w/g-skill-32gb-2-x-16gb-ripjaws-s5-ddr5-5200mhz-cl36-1-20v-valkoinen,135.9,32gb (2 x 16gb) ripjaws s5,G.Skill,RAM_373324-ig800gg.jpg,https://ic.jimms.fi/product/2/5/373324-ig800gg.jpg,Ddr5,32gb (2 x 16gb),5200mhz,36-36-36-83
743,https://www.jimms.fi/fi/Product/Show/152139/f4-3600c19d-32gsxkb/g-skill-32gb-2-x-16gb-sniper-x-ddr4-3600mhz-cl19-1-35v-harmaa-digicamo,104.9,32gb (2 x 16gb) sniper x,G.Skill,RAM_245959-ig800gg.jpg,https://ic.jimms.fi/product/5/0/245959-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3600 mhz,19-20-20-40
744,https://www.jimms.fi/fi/Product/Show/195745/cmp64gx5m4b6000c36/corsair-64gb-4-x-16gb-dominator-titanium-ddr5-6000mhz-cl36-1-35v-musta,414.9,64gb (4 x 16gb) dominator titanium,Corsair,RAM_459614-ig800gg.jpg,https://ic.jimms.fi/product/1/5/459614-ig800gg.jpg,Ddr5,64gb (4 x 16gb),Ddr5-6000,36-36-36-76
745,https://www.jimms.fi/fi/Product/Show/162624/cmt32gx4m4c3200c16w/corsair-32gb-4-x-8gb-dominator-platinum-rgb-ddr4-3200mhz-cl16-1-35v-valkoinen,196.9,32gb (4 x 8gb) dominator platinum rgb,Corsair,RAM_287533-ig800gg.jpg,https://ic.jimms.fi/product/3/6/287533-ig800gg.jpg,Ddr4,32gb (4 x 8gb),3200 mhz (pc4-25600),16-18-18-36
746,https://www.jimms.fi/fi/Product/Show/151537/f4-3200c16q-64gtrs/g-skill-64gb-4-x-16gb-trident-z-royal-ddr4-3200mhz-cl16-1-35v-hopea,299.9,64gb (4 x 16gb) trident z royal,G.Skill,RAM_243061-ig800gg.jpg,https://ic.jimms.fi/product/6/8/243061-ig800gg.jpg,Ddr4,64gb (4 x 16gb),3200 mhz,16-18-18-38
747,https://www.jimms.fi/fi/Product/Show/186180/cmh32gx5m2b5600c40k/corsair-32gb-2-x-16gb-vengeance-rgb-ddr5-5600mhz-cl40-1-25v-musta-harmaa,143.9,32gb (2 x 16gb) vengeance rgb,Corsair,RAM_408650-ig800gg.jpg,https://ic.jimms.fi/product/5/9/408650-ig800gg.jpg,Ddr5,32gb (2 x 16gb),Ddr5-5600,40-40-40-77
748,https://www.jimms.fi/fi/Product/Show/195410/kf426c16bb2ak2-16/kingston-16gb-2-x-8gb-fury-beast-ddr4-rgb-2666mhz-cl16-1-20v-musta,66.9,16gb (2 x 8gb) fury beast ddr4 rgb,Kingston,RAM_457920-ig800gg.jpg,https://ic.jimms.fi/product/2/9/457920-ig800gg.jpg,Ddr4,16gb (2 x 8gb),2666 mt/s,Cl16 (16-18-18)
749,https://www.jimms.fi/fi/Product/Show/107857/f4-2666c15q-32grr/g-skill-32gb-4-x-8gb-ddr4-2666mhz-cl15-1-2v,121.9,32gb (4 x 8gb),G.Skill,RAM_114304-ig800gg.jpg,https://ic.jimms.fi/product/0/5/114304-ig800gg.jpg,Ddr4,32gb,,
750,https://www.jimms.fi/fi/Product/Show/127066/f4-4133c19d-16gtzc/g-skill-16gb-2-x-8gb-trident-z-ddr4-4133mhz-cl19-1-35v,120.9,16gb (2 x 8gb) trident z,G.Skill,RAM_156328-ig800gg.jpg,https://ic.jimms.fi/product/2/1/156328-ig800gg.jpg,Ddr4,16gb (2 x 8gb),4133 mhz,19-19-19-39-2n
751,https://www.jimms.fi/fi/Product/Show/135286/f4-2400c15d-16gtzrx/g-skill-16gb-2-x-8gb-trident-z-rgb-ddr4-2400mhz-cl15-1-20v,76.9,16gb (2 x 8gb) trident z rgb,G.Skill,RAM_180086-ig800gg.jpg,https://ic.jimms.fi/product/8/3/180086-ig800gg.jpg,Ddr4,16gb (2 x 8gb),2400 mhz,15-15-15-35
752,https://www.jimms.fi/fi/Product/Show/173863/kf432c16bb1ak4-64/kingston-64gb-4-x-16gb-fury-beast-rgb-ddr4-3200mhz-cl16-1-35v-musta,209.9,64gb (4 x 16gb) fury beast rgb,Kingston,RAM_343999-ig800gg.jpg,https://ic.jimms.fi/product/9/0/343999-ig800gg.jpg,Ddr4,64gb (4 x 16gb),3200mhz,Cl16 (16-18-18)
753,https://www.jimms.fi/fi/Product/Show/142695/cmw32gx4m4c3600c18w/corsair-32gb-4-x-8gb-vengeance-rgb-pro-ddr4-3600mhz-cl18-1-35v-valkoinen,153.9,32gb (4 x 8gb) vengeance rgb pro,Corsair,RAM_207878-ig800gg.jpg,https://ic.jimms.fi/product/7/1/207878-ig800gg.jpg,Ddr4 dimm 288-pin,32gb,3600mhz (pc4-28800),Cl18 (18-19-19-39)
754,https://www.jimms.fi/fi/Product/Show/196755/kf564c32rw-32/kingston-32gb-1-x-32gb-fury-renegade-white-ddr5-6400mhz-cl32-1-40v-valkoinen-hopea,174.9,32gb (1 x 32gb) fury renegade white,Kingston,RAM_465511-ig800gg.jpg,https://ic.jimms.fi/product/1/8/465511-ig800gg.jpg,Ddr5,32gb (1 x 32gb),6400 mt/s,32-39-39
755,https://www.jimms.fi/fi/Product/Show/194983/cmk96gx5m2b6600c32/corsair-96gb-2-x-48gb-vengeance-ddr5-6600mhz-cl32-1-40v-musta-harmaa,445.9,96gb (2 x 48gb) vengeance,Corsair,RAM_455294-ig800gg.jpg,https://ic.jimms.fi/product/9/5/455294-ig800gg.jpg,Ddr5,96gb (2 x 48gb),Ddr5-6600,32-39-39-76
756,https://www.jimms.fi/fi/Product/Show/173930/kf442c19rbk2-16/kingston-16gb-2-x-8gb-fury-renegade-ddr4-4266mhz-cl19-1-40v-musta,92.9,16gb (2 x 8gb) fury renegade,Kingston,RAM_344193-ig800gg.jpg,https://ic.jimms.fi/product/9/6/344193-ig800gg.jpg,Ddr4,16gb (2 x 8gb),4266mhz,Cl19 (19-26-26)
757,https://www.jimms.fi/fi/Product/Show/190897/kcp556us8-16/kingston-16gb-1-x-16gb-ddr5-5600mhz-cl46-1-10v,74.9,16gb (1 x 16gb) ddr5 5600mhz,Kingston,RAM_433570-ig800gg.jpg,https://ic.jimms.fi/product/7/9/433570-ig800gg.jpg,Ddr5 dimm 288 pin,16gb (1 x 16gb),5600 mt/s,Cl46
758,https://www.jimms.fi/fi/Product/Show/122300/f4-3200c15d-32gtzsw/g-skill-32gb-2-x-16gb-trident-z-ddr4-3200mhz-1-35v,157.9,32gb (2 x 16gb) trident z,G.Skill,RAM_143500-ig800gg.jpg,https://ic.jimms.fi/product/0/9/143500-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3200 mhz,15-15-15-35-2n
759,https://www.jimms.fi/fi/Product/Show/152633/cmk32gx4m2a2133c13/corsair-32gb-2-x-16gb-vengeance-lpx-ddr4-2133mhz-cl13-1-2v-musta,83.9,32gb (2 x 16gb) vengeance lpx,Corsair,RAM_248135-ig800gg.jpg,https://ic.jimms.fi/product/3/4/248135-ig800gg.jpg,Ddr4 dimm 288-pin,32gb (2 x 16gb),2133 mhz (pc4-17000),13-15-15-28
760,https://www.jimms.fi/fi/Product/Show/179691/cmk64gx5m2b5200c40/corsair-64gb-2-x-32gb-vengeance-ddr5-5200mhz-cl40-1-25v-musta-harmaa,212.9,64gb (2 x 32gb) vengeance,Corsair,RAM_373458-ig800gg.jpg,https://ic.jimms.fi/product/5/1/373458-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-5200,40-40-40-77
761,https://www.jimms.fi/fi/Product/Show/173990/kf432s20ib-16/kingston-16gb-1-x-16gb-fury-impact-ddr4-3200mhz-so-dimm-cl20-1-20v-musta,50.9,16gb (1 x 16gb) fury impact,Kingston,RAM_344354-ig800gg.jpg,https://ic.jimms.fi/product/5/5/344354-ig800gg.jpg,Sodimm ddr4,16gb (1 x 16gb),3200mhz,D4-3200 | 20-22-22; d4-2933 | 17-19-19
762,https://www.jimms.fi/fi/Product/Show/183769/cmsx16gx4m2a3200c22/corsair-16gb-2-x-8gb-vengeance-series-ddr4-3200mhz-so-dimm-cl22-1-20v-musta,55.9,16gb (2 x 8gb) vengeance series,Corsair,RAM_395632-ig800gg.jpg,https://ic.jimms.fi/product/3/7/395632-ig800gg.jpg,Ddr4 sdram,16 gb: 2 x 8 gb,3200 mhz (pc4-25600),
763,https://www.jimms.fi/fi/Product/Show/115204/f4-3200c16d-16gvkb/g-skill-16gb-2x8gb-ripjaws-v-ddr4-3200mhz-cl16,50.9,16gb (2x8gb),G.Skill,RAM_127636-ig800gg.jpg,https://ic.jimms.fi/product/3/3/127636-ig800gg.jpg,Ddr4,16gb,3200mhz,16-18-18-38-2n
764,https://www.jimms.fi/fi/Product/Show/128689/f4-3200c14d-16gfx/g-skill-16gb-2-x-8gb-flare-x-for-amd-ddr4-3200-mhz-cl14-1-35v-musta,98.9,16gb (2 x 8gb) flare x (for amd),G.Skill,RAM_161653-ig800gg.jpg,https://ic.jimms.fi/product/5/6/161653-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3200 mhz,14-14-14-34
765,https://www.jimms.fi/fi/Product/Show/184870/cmk32gx5m2b5600z36/corsair-32gb-2-x-16gb-vengeance-ddr5-5600mhz-cl36-1-25v-harmaa,124.9,32gb (2 x 16gb) vengeance,Corsair,RAM_401229-ig800gg.jpg,https://ic.jimms.fi/product/2/0/401229-ig800gg.jpg,Ddr5 dimm 288-pin,32gb (2 x 16gb),Pc5-44800 (ddr5-5600),36-36-36-76
766,https://www.jimms.fi/fi/Product/Show/174694/cmg64gx4m2e3200c16/corsair-64gb-2-x-32gb-vengeance-rgb-rs-ddr4-3200mhz-cl16-1-35v-musta,167.9,64gb (2 x 32gb) vengeance rgb rs,Corsair,RAM_348016-ig800gg.jpg,https://ic.jimms.fi/product/1/3/348016-ig800gg.jpg,Ddr4,64gb (2 x 32gb),3200mhz (pc4-25600),
767,https://www.jimms.fi/fi/Product/Show/173817/kf432c16bb-32/kingston-32gb-1-x-32gb-fury-beast-ddr4-3200mhz-cl16-1-35v-musta,87.9,32gb (1 x 32gb) fury beast,Kingston,RAM_343876-ig800gg.jpg,https://ic.jimms.fi/product/7/3/343876-ig800gg.jpg,Ddr4,32gb (1 x 32gb),3200mhz,Cl16 (16-20-20)
768,https://www.jimms.fi/fi/Product/Show/191334/kf556r36rb-32/kingston-32gb-1-x-32gb-fury-renegade-pro-ddr5-rdimm-5600mhz-ecc-cl36-1-25v-musta,176.9,32gb (1 x 32gb) fury renegade pro ddr5 rdimm,Kingston,RAM_434875-ig800gg.jpg,https://ic.jimms.fi/product/7/4/434875-ig800gg.jpg,Ddr5,32gb (1 x 32gb),5600 mt/s,Cl36 (36-38-38)
769,https://www.jimms.fi/fi/Product/Show/173779/kf426c16bb1-16/kingston-16gb-1-x-16gb-fury-beast-ddr4-2666mhz-cl16-1-20v-musta,51.9,16gb (1 x 16gb) fury beast,Kingston,RAM_343762-ig800gg.jpg,https://ic.jimms.fi/product/6/7/343762-ig800gg.jpg,Ddr4,16gb (1 x 16gb),2666mhz,Cl16 (16-18-18)
770,https://www.jimms.fi/fi/Product/Show/174723/cmn64gx4m4z3600c18/corsair-64gb-4-x-16gb-vengeance-rgb-rt-ddr4-3600mhz-cl18-1-35v-musta,206.9,64gb (4 x 16gb) vengeance rgb rt,Corsair,RAM_348080-ig800gg.jpg,https://ic.jimms.fi/product/8/9/348080-ig800gg.jpg,Ddr4,64gb (4 x 16gb),3600mhz (pc4-28800),
771,https://www.jimms.fi/fi/Product/Show/190686/kvr52s42bd8k2-64/kingston-64gb-2-x-32gb-valueram-ddr5-5200mhz-so-dimm-cl42-1-10v,240.9,64gb (2 x 32gb) valueram,Kingston,RAM_431251-ig800gg.jpg,https://ic.jimms.fi/product/5/8/431251-ig800gg.jpg,Ddr5 sodimm 262-pin,64gb (2 x 32gb),5200 mt/s,Cl42
772,https://www.jimms.fi/fi/Product/Show/191030/kf556c36bweak2-32/kingston-32gb-2-x-16gb-fury-beast-white-rgb-ddr5-5600mhz-cl36-1-25v-valkoinen,166.9,32gb (2 x 16gb) fury beast white rgb,Kingston,RAM_432873-ig800gg.jpg,https://ic.jimms.fi/product/7/6/432873-ig800gg.jpg,Ddr5,32gb (2 x 16gb),5600 mt/s,Cl36
773,https://www.jimms.fi/fi/Product/Show/127080/f4-3200c16d-16gtzr/g-skill-16gb-2-x-8gb-trident-z-rgb-ddr4-3200mhz-cl16-1-35v,71.9,16gb (2 x 8gb) trident z rgb,G.Skill,RAM_156368-ig800gg.jpg,https://ic.jimms.fi/product/6/1/156368-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3200 mhz,16-18-18-38-2n
774,https://www.jimms.fi/fi/Product/Show/152657/f4-3200c14d-16gtzn/g-skill-16gb-2-x-8gb-trident-z-neo-ddr4-3200mhz-cl14-1-35v-musta-hopea,125.9,16gb (2 x 8gb) trident z neo ddr4 3200mhz,G.Skill,RAM_248227-ig800gg.jpg,https://ic.jimms.fi/product/2/2/248227-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3200 mhz,14-14-14-34-2n
775,https://www.jimms.fi/fi/Product/Show/173993/kf432s20ibk2-64/kingston-64gb-2-x-32gb-fury-impact-ddr4-3200mhz-so-dimm-cl20-1-20v-musta,176.9,64gb (2 x 32gb) fury impact,Kingston,RAM_344372-ig800gg.jpg,https://ic.jimms.fi/product/7/7/344372-ig800gg.jpg,Sodimm ddr4,64gb (2 x 32gb),3200mhz,D4-3200 | 20-22-22; d4-2933 | 17-19-19
776,https://www.jimms.fi/fi/Product/Show/127082/f4-3600c16d-16gtzr/g-skill-16gb-2-x-8gb-trident-z-rgb-ddr4-3600mhz-cl16-1-35v,128.9,16gb (2 x 8gb) trident z rgb,G.Skill,RAM_156370-ig800gg.jpg,https://ic.jimms.fi/product/7/9/156370-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3600 mhz,16-16-16-36-2n
777,https://www.jimms.fi/fi/Product/Show/80538/cmx8gx3m1a1600c11/corsair-8gb-1-x-8gb-ddr3-1600mhz-cl11-1-5v,51.9,8gb (1 x 8gb),Corsair,RAM_79043-ig800gg.jpg,https://ic.jimms.fi/product/4/6/79043-ig800gg.jpg,Ddr3,,,
778,https://www.jimms.fi/fi/Product/Show/117594/cmk8gx4m2a2400c16/corsair-8gb-2x4gb-vengeance-lpx-ddr4-2400-mhz-cl16,38.9,8gb (2x4gb),Corsair,RAM_132812-ig800gg.jpg,https://ic.jimms.fi/product/1/7/132812-ig800gg.jpg,Ddr4,8gb,2400mhz,16-16-16-39
779,https://www.jimms.fi/fi/Product/Show/193244/cmt64gx5m2b6800c40/corsair-64gb-2-x-32gb-dominator-platinum-rgb-ddr5-6800mhz-cl40-1-40v-musta,367.9,64gb (2 x 32gb) dominator platinum rgb,Corsair,RAM_445052-ig800gg.jpg,https://ic.jimms.fi/product/5/7/445052-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-6800,40-50-50-110
780,https://www.jimms.fi/fi/Product/Show/195434/kf432c16bb2a-32/kingston-32gb-1-x-32gb-fury-beast-ddr4-rgb-3200mhz-cl16-1-35v-musta,91.9,32gb (1 x 32gb) fury beast ddr4 rgb,Kingston,RAM_458014-ig800gg.jpg,https://ic.jimms.fi/product/1/5/458014-ig800gg.jpg,Ddr4,32gb (1 x 32gb),3200 mt/s,Cl16 (16-20-20)
781,https://www.jimms.fi/fi/Product/Show/152658/f4-3200c14q-32gtzn/g-skill-32gb-4-x-8gb-trident-z-neo-ddr4-3200mhz-cl14-1-35v-musta-hopea,331.9,32gb (4 x 8gb) trident z neo ddr4 3200mhz,G.Skill,RAM_248228-ig800gg.jpg,https://ic.jimms.fi/product/2/1/248228-ig800gg.jpg,Ddr4,32gb (4 x 8gb),3200 mhz,14-14-14-34-2n
782,https://www.jimms.fi/fi/Product/Show/190042/cmk64gx5m2b6600c32/corsair-64gb-2-x-32gb-vengeance-ddr5-6600mhz-cl32-1-40v-musta-harmaa,294.9,64gb (2 x 32gb) vengeance,Corsair,RAM_427824-ig800gg.jpg,https://ic.jimms.fi/product/2/5/427824-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-6600,32-39-39-76
783,https://www.jimms.fi/fi/Product/Show/41174/cmx8gx3m2a1333c9/corsair-2-x-4gb-ddr3-1333mhz-9-9-9-24,58.9,2 x 4gb,Corsair,RAM_32270-ig800gg.jpg,https://ic.jimms.fi/product/7/9/32270-ig800gg.jpg,Ddr3,,1333mhz,9-9-9-24
784,https://www.jimms.fi/fi/Product/Show/191010/kf560c36bwek2-32/kingston-32gb-2-x-16gb-fury-beast-white-ddr5-6000mhz-cl36-1-35v-valkoinen,155.9,32gb (2 x 16gb) fury beast white,Kingston,RAM_432803-ig800gg.jpg,https://ic.jimms.fi/product/0/6/432803-ig800gg.jpg,Ddr5,32gb (2 x 16gb),6000 mt/s,Cl36
785,https://www.jimms.fi/fi/Product/Show/190689/kvr52s42bs8-16/kingston-16gb-1-x-16gb-valueram-ddr5-5200mhz-so-dimm-cl42-1-10v,73.9,16gb (1 x 16gb) valueram,Kingston,RAM_431254-ig800gg.jpg,https://ic.jimms.fi/product/5/5/431254-ig800gg.jpg,Ddr5 sodimm 262-pin,16gb (1 x 16gb),5200 mt/s,Cl42
786,https://www.jimms.fi/fi/Product/Show/147780/ct2k4g3s1067m/crucial-8gb-2-x-4gb-ddr3-1066mhz-sodimm-cl7,74.9,8gb (2 x 4gb),Crucial,RAM_227060-ig800gg.jpg,https://ic.jimms.fi/product/6/9/227060-ig800gg.jpg,Sodimm ddr3,,,
787,https://www.jimms.fi/fi/Product/Show/196296/cmsx32gx5m2a5600c48/corsair-32gb-2-x-16gb-vengeance-ddr5-5600mhz-so-dimm-cl48-1-10v,141.9,32gb (2 x 16gb) vengeance,Corsair,RAM_463923-ig800gg.jpg,https://ic.jimms.fi/product/2/6/463923-ig800gg.jpg,Ddr5 so-dimm 262-pin,32gb (2 x 16gb),5600 mhz,48-48-38-90
788,https://www.jimms.fi/fi/Product/Show/195537/kf572c38rsa-24/kingston-24gb-1-x-24gb-fury-renegade-rgb-ddr5-7200mhz-cl38-1-45v-musta-hopea,188.9,24gb (1 x 24gb) fury renegade rgb,Kingston,RAM_458679-ig800gg.jpg,https://ic.jimms.fi/product/7/0/458679-ig800gg.jpg,Ddr5,24gb (1 x 24gb),7200 mt/s,Cl38 (38-44-44)
789,https://www.jimms.fi/fi/Product/Show/182510/kf548c38bba-8/kingston-8gb-1-x-8gb-fury-beast-ddr5-rgb-ddr5-4800mhz-cl38-1-10v-musta,51.9,8gb (1 x 8gb) fury beast ddr5 rgb,Kingston,RAM_388850-ig800gg.jpg,https://ic.jimms.fi/product/5/9/388850-ig800gg.jpg,Ddr5,8gb (1 x 8gb),4800 mt/s,Cl38
790,https://www.jimms.fi/fi/Product/Show/127090/f4-3200c16q-32gtzr/g-skill-32gb-4-x-8gb-trident-z-rgb-ddr4-3200mhz-cl16-1-35v,212.9,32gb (4 x 8gb) trident z rgb,G.Skill,RAM_156379-ig800gg.jpg,https://ic.jimms.fi/product/7/0/156379-ig800gg.jpg,Ddr4,32gb (4 x 8gb),3200 mhz,16-18-18-38-2n
791,https://www.jimms.fi/fi/Product/Show/196763/kf580c38rsk2-32/kingston-32gb-2-x-16gb-fury-renegade-silver-ddr5-8000mhz-cl38-1-45v-musta-hopea,323.9,32gb (2 x 16gb) fury renegade silver,Kingston,RAM_465528-ig800gg.jpg,https://ic.jimms.fi/product/2/1/465528-ig800gg.jpg,Ddr5,32gb (2 x 16gb),8000 mt/s,38-48-48
792,https://www.jimms.fi/fi/Product/Show/157437/cmw256gx4m8e3200c16/corsair-256gb-8-x-32gb-vengeance-rgb-pro-ddr4-3200mhz-cl16-1-35v-musta,813.9,256gb (8 x 32gb) vengeance rgb pro,Corsair,RAM_267277-ig800gg.jpg,https://ic.jimms.fi/product/7/2/267277-ig800gg.jpg,Ddr4 sdram,256 gb (8 x 32 gb),3200 mhz (pc4-25600),
793,https://www.jimms.fi/fi/Product/Show/153122/cmt32gx4m2k4000c19/corsair-32gb-2-x-16gb-dominator-platinum-rgb-ddr4-4000mhz-cl19-1-35v-musta,164.9,32gb (2 x 16gb) dominator platinum rgb,Corsair,RAM_249831-ig800gg.jpg,https://ic.jimms.fi/product/3/8/249831-ig800gg.jpg,288-pin ddr4 dimm,32gb (2 x 16gb),4000 mhz,19-23-23-45
794,https://www.jimms.fi/fi/Product/Show/135085/f4-3600c16d-16gvk/g-skill-16gb-2-x-8gb-ripjaws-v-ddr4-3600-mhz-cl16-1-35v-musta,106.9,16gb (2 x 8gb) ripjaws v,G.Skill,RAM_179417-ig800gg.jpg,https://ic.jimms.fi/product/1/2/179417-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3600 mhz,16-16-16-36
795,https://www.jimms.fi/fi/Product/Show/116914/cmk32gx4m2a2666c16r/corsair-32gb-2x16gb-vengeance-lpx-red-ddr4-2666mhz-cl16-1-2v,90.9,32gb (2x16gb) vengeance lpx red,Corsair,RAM_131133-ig800gg.jpg,https://ic.jimms.fi/product/3/6/131133-ig800gg.jpg,Ddr4,32gb,2666mhz,16-18-18-35
796,https://www.jimms.fi/fi/Product/Show/173827/kf436c18bbk2-64/kingston-64gb-2-x-32gb-fury-beast-ddr4-3600mhz-cl18-1-35v-musta,187.9,64gb (2 x 32gb) fury beast,Kingston,RAM_343904-ig800gg.jpg,https://ic.jimms.fi/product/0/5/343904-ig800gg.jpg,Ddr4,64gb (2 x 32gb),3600mhz,Cl18 (18-22-22)
797,https://www.jimms.fi/fi/Product/Show/187754/kf572c38rsa-16/kingston-16gb-1-x-16gb-fury-renegade-rgb-ddr5-7200mhz-cl38-1-45v-musta-hopea,135.9,16gb (1 x 16gb) fury renegade rgb,Kingston,RAM_417252-ig800gg.jpg,https://ic.jimms.fi/product/5/7/417252-ig800gg.jpg,Ddr5,16gb (1 x 16gb),7200 mt/s,Cl38 (38-44-44)
798,https://www.jimms.fi/fi/Product/Show/196484/kf436c18rb2k4-128/kingston-128gb-4-x-32gb-fury-renegade-ddr4-3600mhz-cl18-1-35v-musta-harmaa,395.9,128gb (4 x 32gb) fury renegade ddr4,Kingston,RAM_463930-ig800gg.jpg,https://ic.jimms.fi/product/3/9/463930-ig800gg.jpg,Ddr4,128gb (4 x 32gb),3600 mt/s,18-22-22
799,https://www.jimms.fi/fi/Product/Show/172502/f4-3600c18d-64gtzn/g-skill-64gb-2-x-32gb-trident-z-neo-ddr4-3600mhz-cl18-1-35v-musta-hopea,253.9,64gb (2 x 32gb) trident z neo,G.Skill,RAM_337238-ig800gg.jpg,https://ic.jimms.fi/product/3/1/337238-ig800gg.jpg,Ddr4,64gb (2 x 32gb),3600 mhz,18-22-22-42
800,https://www.jimms.fi/fi/Product/Show/195746/cmp64gx5m4b6000c36w/corsair-64gb-4-x-16gb-dominator-titanium-ddr5-6000mhz-cl36-1-35v-valkoinen,414.9,64gb (4 x 16gb) dominator titanium,Corsair,RAM_459619-ig800gg.jpg,https://ic.jimms.fi/product/1/0/459619-ig800gg.jpg,Ddr5,64gb (4 x 16gb),Ddr5-6000,36-36-36-76
801,https://www.jimms.fi/fi/Product/Show/152142/f4-3400c16d-16gsxw/g-skill-16gb-2-x-8gb-sniper-x-ddr4-3400mhz-cl16-1-35v-musta-urban-camo,176.9,16gb (2 x 8gb) sniper x,G.Skill,RAM_245962-ig800gg.jpg,https://ic.jimms.fi/product/6/7/245962-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3400 mhz,16-16-16-36
802,https://www.jimms.fi/fi/Product/Show/179668/f5-6000j4040f16gx2-tz5s/g-skill-32gb-2-x-16gb-trident-z5-ddr5-6000mhz-cl40-1-35v-hopea-musta,164.9,32gb (2 x 16gb) trident z5,G.Skill,RAM_373340-ig800gg.jpg,https://ic.jimms.fi/product/4/9/373340-ig800gg.jpg,Ddr5,32gb (2 x 16gb),6000mhz,40-40-40-96
803,https://www.jimms.fi/fi/Product/Show/192199/f5-8000j4048f24gx2-tz5rs/g-skill-48gb-2-x-24gb-trident-z5-rgb-ddr5-8000mhz-cl40-1-35v-hopea-musta,339.9,48gb (2 x 24gb) trident z5 rgb,G.Skill,RAM_440361-ig800gg.jpg,https://ic.jimms.fi/product/6/8/440361-ig800gg.jpg,Ddr5,48gb (2 x 24gb),8000 mt/s,40-48-48-128
